h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9,h_1_10,h_1_11,h_1_12,h_1_13,h_1_14,h_1_15,h_1_16,h_1_17,h_1_18,h_1_19,h_1_20,h_1_21,h_1_22,h_1_23,h_1_24,h_1_25,h_1_26,h_1_27,h_1_28,h_1_29,h_1_30,h_1_31,h_1_32,h_1_33,h_1_34,h_1_35,h_1_36,h_1_37,h_1_38,h_1_39,h_1_40,h_1_41,h_1_42,h_1_43,h_1_44,h_1_45,h_1_46,h_1_47,h_1_48,h_1_49,h_1_50,h_1_51,h_1_52,h_1_53,h_1_54,h_1_55,h_1_56,h_1_57,h_1_58,h_1_59,h_1_60,h_1_61,h_1_62,h_1_63,h_1_64,h_1_65,h_1_66,h_1_67,h_1_68,h_1_69,h_1_70,h_1_71,h_1_72,h_1_73,h_1_74,h_1_75,h_1_76,h_1_77,h_1_78,h_1_79,h_1_80,h_1_81,h_1_82,h_1_83,h_1_84,h_1_85,h_1_86,h_1_87,h_1_88,h_1_89,h_1_90,h_1_91,h_1_92,h_1_93,h_1_94,h_1_95,h_1_96,h_1_97,h_1_98,h_1_99
0.0,0.0,0.0,1.0541481,0.0,0.0,0.0,0.0,0.0,5.061286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1584582,0.0,0.0,2.2786849,0.0,0.0,0.0,0.050140195,0.0,0.0,0.0,1.5068157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44773227,0.0,1.3924841,0.0,0.0,0.0,0.46606132,1.841823,0.0,0.0,0.0,0.0,2.1803076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3726313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13935,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.1773299,0.0,0.0,0.0,0.087189555,0.0,4.9707465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6027763,0.0,0.048743177,2.2435894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1241018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42341262,0.0,1.2402626,0.0,0.0,0.0,0.2535636,1.9632279,0.0,0.0,0.0,0.0,2.0106997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2074538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.988493,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.94988286,0.0,0.0,0.0,0.0,0.0,5.668578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94472796,0.0,0.0,2.3835967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6174072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339147,0.0,0.91034395,0.0,0.0,0.0,0.73915595,2.3656454,0.0,0.0,0.0,0.0,2.0300524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7395341,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.1570551,0.0,0.0,0.0,0.0,0.0,4.557755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26999807,0.0,0.32917744,2.233473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91450757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22458075,0.0,1.1229837,0.0,0.0,0.0,0.062481526,1.8725652,0.0,0.0,0.0,0.0,1.8631091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0198561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6597762,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0984533,0.0,0.0,0.0,0.12861457,0.0,5.6351466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9869392,0.0,0.078472756,2.2589266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0862017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1389664,0.0,0.0,0.0,0.41574198,2.352658,0.0,0.0,0.0,0.0,2.6093848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4175013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1607652,0.0,0.0,0.0,0.0,0.19637121,0.0
0.0,0.0,0.0,0.8132518,0.0,0.0,0.0,0.0,0.0,5.2161145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95906436,0.0,0.0802963,2.5288045,0.0,0.0,0.0,0.17493139,0.0,0.0,0.0,1.7905014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23988687,0.0,1.4374892,0.0,0.0,0.0,0.007245708,1.9951261,0.0,0.0,0.0,0.0,2.4279907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5838902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2226968,0.0,0.0,0.0,0.0,0.0,0.0
0.028818008,0.0,0.22903273,1.497728,0.0,0.0,0.0,0.43359375,0.0,4.130543,0.0,0.0,0.0,0.0,0.3311734,0.0,0.0,0.1750671,0.0,0.49792522,1.6161113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61138254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7287188,0.0,1.474169,0.0,0.0,0.0,0.0,1.1623049,0.0,0.0,0.0,0.0,1.6594568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6736256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2069806,0.0,0.0,0.0,0.0,0.0,0.0,2.3446112,0.0,0.0,0.0,0.0,0.2077064,0.0
0.0,0.0,0.0,0.9303069,0.0,0.0,0.0,0.0,0.0,5.3102937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80342025,0.0,0.0,2.6054013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5157461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31128472,0.0,1.0960306,0.0,0.0,0.0,0.6033075,2.2193034,0.0,0.0,0.0,0.0,2.301085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2667199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238441,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7060765,2.1070042,0.0,0.0,0.0,0.9975372,0.0,4.0595884,0.0,0.0,0.0,0.0,1.0209485,0.0,0.0,0.0,0.0,1.5502075,1.0834526,0.0,0.0,0.0,0.0853452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692292,0.0,2.13109,0.0,0.0,0.0,0.0,1.3165618,0.0,0.0,0.0,0.0,1.7346582,0.0,0.0,0.0,0.0,0.7611877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9670115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5283988,0.0,0.0,0.0,0.0,0.0,0.0,2.168836,0.0,0.0,0.0,0.0,2.019268,0.0
0.27148372,0.0,0.66098714,2.0714607,0.0,0.0,0.0,1.1327465,0.0,3.6842833,0.0,0.0,0.0,0.0,0.65589166,0.0,0.0,0.0,0.0,0.79019934,0.79043365,0.0,0.0,0.0,0.88162094,0.0,0.0,0.0,0.5545165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1611592,0.0,1.8702219,0.0,0.0,0.0,0.0,0.5563181,0.0,0.0,0.0,0.0,1.3105867,0.0,0.0,0.0,0.0,0.26074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3984629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848088,0.0,0.0,0.0,0.0,0.0,0.0,1.8229061,0.0,0.0,0.0,0.0,0.56274486,0.0
0.638611,0.0,0.6282421,2.406328,0.0,0.0,0.0,1.1898386,0.0,4.078074,0.0,0.0,0.0,0.0,0.4489194,0.0,0.0,0.0,0.0,1.1110989,1.0957469,0.0,0.0,0.0,0.13862403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5353539,0.0,2.057797,0.0,0.0,0.0,0.0,1.076784,0.0,0.0,0.0,0.0,1.4015652,0.0,0.0,0.0,0.0,0.3826666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4048264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6736244,0.0,0.0,0.0,0.0,0.0,0.0,2.0767088,0.0,0.0,0.0,0.0,0.9713782,0.0
0.0,0.0,0.0,0.66179675,0.0,0.0,0.0,0.0,0.0,4.9691725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2185876,0.0,0.0,2.5797453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4695678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10143953,0.0,1.1822053,0.0,0.0,0.0,0.33692962,1.8838388,0.0,0.0,0.0,0.0,2.2973933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6287137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.103403,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.5316794,0.0,0.0,0.0,0.7561456,0.0,4.6993985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428766,0.0,0.514113,2.07135,0.0,0.0,0.0,0.27795953,0.0,0.0,0.0,0.9423587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7891591,0.0,1.889306,0.0,0.0,0.0,0.0,1.4663929,0.0,0.0,0.0,0.0,2.0850139,0.0,0.0,0.0,0.0,0.15790913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1922909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23504741,0.0,0.0,0.0,0.0,0.0,0.0,2.8441436,0.0,0.0,0.0,0.0,0.0,0.0
0.92194015,0.0,0.6484172,2.3911283,0.0,0.0,0.0,1.091821,0.0,4.0066695,0.0,0.0,0.0,0.0,0.6304082,0.0,0.0,0.0,0.0,1.2360379,1.3250631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636576,0.0,2.2207992,0.0,0.0,0.0,0.0,1.0906371,0.0,0.0,0.0,0.0,1.3888918,0.0,0.0,0.0,0.0,0.81907934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0655718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47344232,0.0,0.0,0.0,0.0,0.0,0.0,1.9032927,0.0,0.0,0.0,0.0,1.5737844,0.0
0.39395797,0.0,0.0,1.2056073,0.0,0.0,0.0,0.16345471,0.0,4.3733335,0.0,0.0,0.0,0.0,0.046017133,0.0,0.0,0.5481277,0.0,0.24818987,1.4878596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1863886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26041245,0.0,1.1186236,0.0,0.0,0.0,0.0,1.2749109,0.0,0.0,0.0,0.0,1.8961617,0.0,0.0,0.0,0.0,0.033559926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5241772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08371294,0.0,0.0,0.0,0.0,0.0,0.0,2.8730938,0.0,0.0,0.0,0.0,0.5340835,0.0
1.3373947,0.0,0.9159019,2.4758816,0.0,0.0,0.0,1.2089506,0.0,3.8203902,0.0,0.0,0.0,0.0,1.4199191,0.0,0.0,0.0,0.0,1.4183472,0.26189488,0.0,0.0,0.0,0.3301205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1084168,0.0,2.0881457,0.0,0.0,0.0,0.0,0.6607707,0.0,0.0,0.0,0.0,0.63848954,0.0,0.0,0.0,0.0,0.73701537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5325534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014791,0.0,0.0,0.0,0.0,0.0,0.0,1.9374591,0.0,0.0,0.0,0.0,1.857256,0.0
0.0,0.0,0.0,0.58379537,0.0,0.0,0.0,0.0,0.0,5.335466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1268911,0.0,0.0,2.3639603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7620635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1393472,0.0,0.0,0.0,0.48274034,2.1367152,0.0,0.0,0.0,0.0,2.1759994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4690894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4499478,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.78290266,0.0,0.0,0.0,0.0,0.0,4.7447696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87670314,0.0,0.0,2.102032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5578113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14333113,0.0,0.8786239,0.0,0.0,0.0,0.56771636,1.7376713,0.0,0.0,0.0,0.0,1.992382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3649293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9118643,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.3291425,0.0,0.0,0.0,0.14316124,0.0,5.021404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7648257,0.0,0.24019213,2.1374624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5729262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51430315,0.0,1.3340733,0.0,0.0,0.0,0.04135074,1.8400224,0.0,0.0,0.0,0.0,2.1815667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4967159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1275802,0.0,0.0,0.0,0.0,0.15515573,0.0
0.0,0.0,0.0,1.0814995,0.0,0.0,0.0,0.0,0.0,4.838526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7809416,0.0,0.05217107,2.0615518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3798922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112851344,0.0,1.146226,0.0,0.0,0.0,0.10266094,2.044885,0.0,0.0,0.0,0.0,2.254385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3149505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17279492,0.0,0.0,0.0,0.0,0.0,0.0,3.6582856,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.98447454,0.0,0.0,0.0,0.2025426,0.0,4.3559294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84925646,0.0,0.15067784,1.7928785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2447981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28939795,0.0,1.2972699,0.0,0.0,0.0,0.0,1.4775044,0.0,0.0,0.0,0.0,1.9891344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0591428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038990922,0.0,0.0,0.0,0.0,0.0,0.0,2.975605,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.15626703,1.471219,0.0,0.0,0.0,0.4062845,0.0,4.5775194,0.0,0.0,0.0,0.0,0.091104485,0.0,0.0,0.33354288,0.0,0.50156164,1.664098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80118924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48029965,0.0,1.4637202,0.0,0.0,0.0,0.0,1.5958477,0.0,0.0,0.0,0.0,2.2199993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3632637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1909224,0.0,0.0,0.0,0.0,0.0,0.0,2.467666,0.0,0.0,0.0,0.0,0.16387756,0.0
0.3271318,0.0,0.0,1.015213,0.0,0.0,0.0,0.306934,0.0,4.446206,0.0,0.0,0.0,0.0,0.19371979,0.0,0.0,0.57575935,0.0,0.39551067,1.5767479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3200922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56807375,0.0,1.2828463,0.0,0.0,0.0,0.0,1.3509578,0.0,0.0,0.0,0.0,1.9377618,0.0,0.0,0.0,0.0,0.04131753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4055198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07292796,0.0,0.0,0.0,0.0,0.0,0.0,2.8701973,0.0,0.0,0.0,0.0,0.45996776,0.0
0.0,0.0,0.0,0.8245147,0.0,0.0,0.0,0.0,0.0,5.103272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99592763,0.0,0.0,2.2586868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0083423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42269245,0.0,0.8475194,0.0,0.0,0.0,0.5501298,1.8796338,0.0,0.0,0.0,0.0,2.2912915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88670945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4425583,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7199372,0.0,0.0,0.0,0.0,0.0,5.6219754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4332114,0.0,0.0,2.4372525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9422815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057891358,0.0,0.37272662,0.0,0.0,0.0,0.6906487,2.1524568,0.0,0.0,0.0,0.0,2.7162893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9702974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6534998,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7285256,2.0245323,0.0,0.0,0.0,1.2548555,0.0,3.3730536,0.0,0.0,0.0,0.0,0.7942451,0.0,0.0,0.0,0.0,1.1261823,0.87396884,0.0,0.0,0.0,0.802712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3591572,0.0,2.3767734,0.0,0.0,0.0,0.0,0.8865394,0.0,0.0,0.0,0.0,1.1055814,0.0,0.0,0.0,0.0,0.21467794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9189857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0018218,0.0,0.0,0.0,0.0,0.0,0.0,1.8471384,0.0,0.0,0.0,0.0,0.8720679,0.0
0.0,0.0,0.26058888,2.4627202,0.0,0.0,0.0,0.64714587,0.0,4.8987384,0.0,0.0,0.0,0.0,0.25507095,0.0,0.0,0.08233114,0.0,1.1133491,2.0468721,0.0,0.0,0.0,0.5963477,0.0,0.0,0.0,1.1580048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9080798,0.0,2.3211317,0.0,0.0,0.0,0.0,1.3990682,0.0,0.0,0.0,0.0,2.2223415,0.0,0.0,0.0,0.0,0.21132715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6214445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41639698,0.0,0.0,0.0,0.0,0.0,0.0,3.0285916,0.0,0.0,0.0,0.0,0.45853058,0.0
0.0,0.0,0.0,1.1239084,0.0,0.0,0.0,0.13129938,0.0,4.549022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44358653,0.0,0.17361662,1.9663299,0.0,0.0,0.0,0.10113142,0.0,0.0,0.0,0.78104967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3495778,0.0,1.4005406,0.0,0.0,0.0,0.05951463,1.5818208,0.0,0.0,0.0,0.0,1.8040802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2976084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13882385,0.0,0.0,0.0,0.0,0.0,0.0,2.6267881,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.74192536,0.0,0.0,0.0,0.0,0.0,5.1506505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1110914,0.0,0.0,2.572937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9586526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0546616,0.0,0.0,0.0,0.4802894,2.0112507,0.0,0.0,0.0,0.0,2.513845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.100413,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.92639154,0.0,0.0,0.0,0.029549722,0.0,4.7781234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8406422,0.0,0.079189636,2.020972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4824216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28960317,0.0,1.4509233,0.0,0.0,0.0,0.0,1.575338,0.0,0.0,0.0,0.0,2.3142147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053911902,0.0,0.0,0.0,0.0,0.0,0.0,3.2718549,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.3232903,0.0,0.0,0.0,0.30611324,0.0,4.019131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235399,0.0,0.24555518,1.9342171,0.0,0.0,0.0,0.0034566885,0.0,0.0,0.0,0.8164316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406814,0.0,1.4671919,0.0,0.0,0.0,0.0,1.2655406,0.0,0.0,0.0,0.0,1.6174219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024265843,0.0,0.0,0.0,0.0,0.0,0.0,2.6827223,0.0,0.0,0.0,0.0,0.0,0.0
