h_2_0,h_2_1,h_2_2,h_2_3,h_2_4,h_2_5,h_2_6,h_2_7,h_2_8,h_2_9,h_2_10,h_2_11,h_2_12,h_2_13,h_2_14,h_2_15,h_2_16,h_2_17,h_2_18,h_2_19,h_2_20,h_2_21,h_2_22,h_2_23,h_2_24,h_2_25,h_2_26,h_2_27,h_2_28,h_2_29,h_2_30,h_2_31,h_2_32,h_2_33,h_2_34,h_2_35,h_2_36,h_2_37,h_2_38,h_2_39,h_2_40,h_2_41,h_2_42,h_2_43,h_2_44,h_2_45,h_2_46,h_2_47,h_2_48,h_2_49
0.0,1.8901212,2.3273659,0.0,0.0,0.0,0.0,0.0,3.5553122,0.0,0.0,2.9578996,0.0,1.5839646,1.0515865,0.0,0.0,0.0,2.0257878,0.0,0.0,3.127964,0.0,0.0,2.9373271,2.8498487,2.7900379,2.2976153,0.0,0.0,1.5114735,0.0,0.0,4.566882,0.0,0.0,2.530544,0.0,0.3179469,0.0,0.0,0.0,0.0,0.0,2.5273578,0.0,0.0,0.0,0.0,0.0
0.0,1.2795962,1.3790742,0.0,0.5166522,0.0,0.0,0.0,2.2261744,0.0,0.0,1.8761672,0.0,1.1669264,0.92436343,0.0,0.0,0.0,1.3224224,0.0,0.0,1.9523607,0.0,0.0,1.9262251,1.6987011,1.9360642,1.458874,0.0,0.0,0.9757429,0.0,0.0,3.0238643,0.0,0.0,1.4619954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4593654,0.0,0.0,0.0,0.0,0.0
2.0587335,0.5142156,0.0,0.0,1.2050399,0.0,0.0,0.0,0.11482952,0.7395877,0.0,0.0,1.8670636,0.0,0.5311124,1.3338667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6172931,0.0,0.0,0.0,0.0,1.4618996,0.0,0.0,2.0473785,0.0,0.991373,0.0,0.0,0.1749593,0.34118602,0.0,0.0,1.4236681,0.0,0.0,0.0,0.30188054,0.0,0.0,0.0,0.0,1.8609387
0.0,1.7442436,2.0246193,0.0,0.057095177,0.0,0.0,0.0,3.0746012,0.0,0.0,2.7719524,0.0,1.5180188,1.2055393,0.0,0.0,0.0,1.9273517,0.0,0.0,2.8894467,0.0,0.0,2.699917,2.7394335,2.556237,2.188664,0.0,0.0,1.1785344,0.0,0.0,4.3020067,0.0,0.0,2.3783965,0.0,0.28057253,0.0,0.0,0.0,0.0,0.0,2.275714,0.0,0.0,0.0,0.0,0.0
2.3087616,0.32375044,0.0,0.0,1.1051356,0.0,0.0,0.0,0.0,0.9239671,0.0,0.0,1.9625767,0.0,0.3920735,1.4045172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7666376,0.0,0.0,0.0,0.0,1.5410886,0.0,0.0,2.4717605,0.0,0.92922664,0.0,0.0,0.05152088,0.3392935,0.0,0.0,1.7911693,0.0,0.0,0.0,0.26072034,0.0,0.0,0.0,0.0,1.8797157
0.0,1.5570996,1.8589832,0.0,0.32148924,0.0,0.0,0.0,2.763073,0.0,0.0,2.6927686,0.0,1.395605,1.3882813,0.0,0.0,0.0,2.01344,0.0,0.0,2.5842648,0.0,0.0,2.5344775,2.3514218,2.4241817,1.8436633,0.0,0.0,1.1001865,0.0,0.0,3.866283,0.0,0.0,2.1891472,0.0,0.12847584,0.0,0.0,0.0,0.0,0.0,2.1325653,0.0,0.0,0.0,0.0,0.0
0.0,1.2865142,1.7403253,0.0,0.1414357,0.0,0.0,0.0,2.9266984,0.0,0.0,2.9130945,0.0,1.4205407,1.3260162,0.0,0.0,0.0,1.9690161,0.0,0.0,2.6109343,0.0,0.0,2.3271887,2.4462028,2.4673212,1.949492,0.0,0.0,1.1558323,0.0,0.0,3.7986655,0.0,0.0,2.0642822,0.0,0.067513086,0.0,0.0,0.0,0.0,0.0,2.1042554,0.0,0.0,0.0,0.0,0.0
0.0,1.963938,2.338944,0.0,0.0,0.0,0.0,0.0,3.4591215,0.0,0.0,3.117712,0.0,1.7361326,1.3137335,0.0,0.0,0.0,2.1358685,0.0,0.0,3.2582831,0.0,0.0,3.0100849,2.9711566,2.9639876,2.3015494,0.0,0.0,1.4202074,0.0,0.0,4.613507,0.0,0.0,2.6934218,0.0,0.2710922,0.0,0.0,0.0,0.0,0.0,2.5960581,0.0,0.0,0.0,0.0,0.0
0.7706835,0.65581036,0.36934626,0.0,1.0439354,0.0,0.0,0.0,1.1938144,0.31044108,0.0,0.69120896,0.604945,0.30312112,1.0400652,0.47643894,0.0,0.0,0.81775445,0.0,0.0,0.8874732,0.0,0.37896332,0.8587001,0.7387636,0.61276853,0.29217082,0.75712585,0.0,0.19434091,0.9598266,0.0,1.8280317,0.0,0.0,0.68446994,0.0,0.0,0.0,0.44970962,0.0,0.0,0.0,0.9188796,0.0,0.0,0.0,0.0,0.82317054
0.0,1.2825197,1.2789788,0.0,0.44789863,0.0,0.0,0.0,2.2706199,0.0,0.0,1.9731101,0.0,0.96939796,0.9920974,0.0,0.0,0.0,1.4301564,0.0,0.0,1.8271424,0.0,0.0,1.9541655,1.8134978,1.9258455,1.649287,0.0,0.0,0.9597922,0.0,0.0,3.1528325,0.0,0.0,1.6225805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6648264,0.0,0.0,0.0,0.0,0.0
0.0,1.7363539,2.1548538,0.0,0.0,0.0,0.0,0.0,3.430242,0.0,0.0,3.226411,0.0,1.7349381,1.2916048,0.0,0.0,0.0,2.346688,0.0,0.0,3.2037332,0.0,0.0,3.0344021,2.963307,3.0367074,2.2901888,0.0,0.0,1.5767752,0.0,0.0,4.61987,0.0,0.0,2.6183898,0.0,0.2371588,0.0,0.0,0.0,0.0,0.0,2.4115345,0.0,0.0,0.0,0.0,0.0
0.44891518,0.8930707,0.5372727,0.0,0.46726194,0.0,0.0,0.0,1.3516604,0.0052589243,0.0,0.92118,0.5549774,0.47708863,0.65321743,0.24939969,0.0,0.0,0.433496,0.0,0.0,0.73628074,0.0,0.49852106,0.7453237,0.9611796,0.62665397,0.6229379,0.2652069,0.0,0.31173107,0.5808331,0.0,2.1614485,0.0,0.0,0.95767105,0.0,0.0,0.0,0.28018385,0.0,0.0,0.0,0.91840076,0.0,0.0,0.0,0.0,0.3909653
0.0,1.4044137,1.2625657,0.0,0.27141926,0.0,0.0,0.0,2.263563,0.0,0.0,1.9315997,0.0,1.0490471,1.0859405,0.0,0.0,0.0,1.3892536,0.0,0.0,1.7750328,0.0,0.0,1.8935057,1.607035,1.5773097,1.3070441,0.0,0.0,0.78826815,0.0,0.0,3.2178864,0.0,0.0,1.6997674,0.0,0.03212873,0.0,0.0,0.0,0.0,0.0,1.6454054,0.0,0.0,0.0,0.0,0.0
0.0,1.7384388,2.1646807,0.0,0.0,0.0,0.0,0.0,3.2231226,0.0,0.0,3.042232,0.0,1.5011613,1.0800105,0.0,0.0,0.0,2.0854552,0.0,0.0,3.0435624,0.0,0.0,2.8195598,2.705183,2.7699068,2.2450066,0.0,0.0,1.3565223,0.0,0.0,4.1923785,0.0,0.0,2.423303,0.0,0.14322287,0.0,0.0,0.0,0.0,0.0,2.2084737,0.0,0.0,0.0,0.0,0.0
0.0,1.6247126,2.0129774,0.0,0.0,0.0,0.0,0.0,3.0521507,0.0,0.0,2.8470616,0.0,1.4102092,1.1166154,0.0,0.0,0.0,2.0546901,0.0,0.0,2.8522396,0.0,0.0,2.743115,2.6864712,2.7361047,2.2115674,0.0,0.0,1.4192073,0.0,0.0,4.14307,0.0,0.0,2.3113718,0.0,0.19646472,0.0,0.0,0.0,0.0,0.0,2.1436603,0.0,0.0,0.0,0.0,0.0
0.0,1.9774113,2.4345713,0.0,0.0,0.0,0.0,0.0,3.5438335,0.0,0.0,3.0875423,0.0,1.7311904,1.127466,0.0,0.0,0.0,2.4103022,0.0,0.0,3.4498966,0.16969925,0.0,3.1455626,3.0716496,3.1708791,2.529222,0.0,0.0,1.7040414,0.0,0.0,4.885479,0.0,0.0,2.7065847,0.0,0.4176449,0.0,0.0,0.0,0.0,0.0,2.601957,0.0,0.0,0.0,0.0,0.0
1.0956134,0.44984868,0.0,0.0,0.8176942,0.0,0.0,0.0,0.6620186,0.38006556,0.0,0.0,0.93391764,0.056018393,0.45752165,0.52228725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95507884,0.0,0.27583414,0.0,0.0,0.8288299,0.0,0.0,1.3524871,0.0,1.2603893,0.0,0.0,0.2922211,0.0496464,0.0,0.0,0.9488765,0.0,0.0,0.0,0.5055186,0.0,0.0,0.0,0.0,1.1283253
0.0,1.4704146,1.3759032,0.0,0.09016115,0.0,0.0,0.0,2.5052955,0.0,0.0,2.0693216,0.0,1.0634662,0.9587504,0.0,0.0,0.0,1.2304826,0.0,0.0,1.9172043,0.0,0.0,2.0872371,2.1076539,1.7484347,1.5131387,0.0,0.0,0.9391886,0.0,0.0,3.4132483,0.0,0.0,1.744891,0.0,0.09789668,0.0,0.0,0.0,0.0,0.0,1.6236318,0.0,0.0,0.0,0.0,0.0
0.0,1.4954373,1.7709626,0.0,0.0,0.0,0.0,0.0,2.822515,0.0,0.0,2.431755,0.0,1.4013608,1.0757434,0.0,0.0,0.0,1.7237415,0.0,0.0,2.5450037,0.0,0.0,2.444952,2.4388716,2.4340482,1.8518462,0.0,0.0,1.11425,0.0,0.0,3.7817984,0.0,0.0,2.0675356,0.0,0.24519283,0.0,0.0,0.0,0.0,0.0,2.031703,0.0,0.0,0.0,0.0,0.0
1.150589,0.82669634,0.08376613,0.0,0.8145486,0.0,0.0,0.0,0.79720765,0.5552476,0.0,0.288647,1.2048757,0.240081,0.7350403,0.77766925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0706055,0.09114953,0.1506933,0.098211095,0.14597064,1.0684258,0.0,0.07206819,1.3568596,0.0,1.5076754,0.0,0.0,0.61563396,0.0,0.0,0.0,0.7323534,0.0,0.0,0.0,0.7480626,0.0,0.0,0.0,0.0,1.3159158
0.0,1.0767629,1.3001965,0.0,0.33806053,0.0,0.0,0.0,2.2625573,0.0,0.0,1.9084246,0.0,1.0123335,0.8874214,0.0,0.0,0.0,1.4508381,0.0,0.0,1.7094512,0.0,0.0,1.8565446,1.576664,1.715821,1.3922399,0.0,0.0,1.0116051,0.0,0.0,3.1296458,0.0,0.0,1.5041125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6243811,0.0,0.0,0.0,0.0,0.0
0.0,1.3696206,1.2385072,0.0,0.42303383,0.0,0.0,0.0,2.2185256,0.0,0.0,1.5864109,0.0,0.9776275,1.0785927,0.0,0.0,0.0,0.92547613,0.0,0.0,1.4355406,0.0,0.12952553,1.7376057,1.7298409,1.4938744,1.4323246,0.0,0.0,0.7617462,0.0,0.0,3.1538615,0.0,0.0,1.7682378,0.0,0.019437226,0.0,0.0,0.0,0.0,0.0,1.6028425,0.0,0.0,0.0,0.0,0.0
1.4588007,0.37294662,0.0,0.0,1.0059649,0.0,0.0,0.0,0.37871635,0.5177684,0.0,0.060088463,1.2386676,0.0,0.44635957,0.92321575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1342406,0.0,0.0,0.0,0.0,1.0563728,0.0,0.0,1.4470121,0.0,0.9243921,0.0,0.0,0.23334694,0.28191322,0.0,0.0,0.87816346,0.0,0.0,0.0,0.42780355,0.0,0.0,0.0,0.0,1.440735
0.0,1.4504918,1.3568386,0.0,0.29983836,0.0,0.0,0.0,2.2677042,0.0,0.0,1.9568076,0.0,1.2098182,1.2106469,0.0,0.0,0.0,1.482246,0.0,0.0,1.9930569,0.0,0.0,1.9615266,1.8342332,1.9927876,1.3277473,0.0,0.0,0.9309004,0.0,0.0,3.314693,0.0,0.0,1.7013727,0.0,0.05788617,0.0,0.0,0.0,0.0,0.0,1.6856949,0.0,0.0,0.0,0.0,0.0
0.13730334,1.026297,0.9378577,0.0,0.7030131,0.0,0.0,0.0,2.1249988,0.0,0.0,1.3871291,0.0,0.6785495,1.1232855,0.07320167,0.0,0.0,1.0555315,0.0,0.0,1.3111869,0.0,0.0,1.7848641,1.597137,1.3727914,1.1582416,0.0,0.0,0.63621676,0.0,0.0,2.8360982,0.0,0.0,1.435085,0.0,0.13053508,0.0,0.0,0.0,0.0,0.0,1.5707339,0.0,0.0,0.0,0.0,0.10993753
2.5079677,0.39398807,0.0,0.0,1.3263037,0.0,0.0,0.0,0.0,1.2011769,0.0,0.0,2.2375703,0.0,0.27803,1.5974467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9193567,0.0,0.0,0.0,0.0,1.740828,0.0,0.0,2.5533354,0.0,0.5360895,0.0,0.0,0.0,0.70119715,0.0,0.0,2.0322974,0.0,0.0,0.0,0.13731977,0.0,0.0,0.0,0.0,2.1183586
0.0,1.5072818,1.7102062,0.0,0.08131115,0.0,0.0,0.0,2.694789,0.0,0.0,2.46928,0.0,1.3013211,1.0608364,0.0,0.0,0.0,1.825273,0.0,0.0,2.468645,0.0,0.0,2.4379423,2.1999578,2.300464,1.7680343,0.0,0.0,1.1646472,0.0,0.0,3.7269614,0.0,0.0,1.9854048,0.0,0.13489944,0.0,0.0,0.0,0.0,0.0,1.8183448,0.0,0.0,0.0,0.0,0.0
0.0,1.5918455,1.7456275,0.0,0.06911791,0.0,0.0,0.0,2.8522422,0.0,0.0,2.41012,0.0,1.2947732,1.2166512,0.0,0.0,0.0,1.7050399,0.0,0.0,2.470159,0.0,0.0,2.5076432,2.3087082,2.415234,1.8296785,0.0,0.0,1.1484028,0.0,0.0,3.844182,0.0,0.0,2.1570363,0.0,0.2148769,0.0,0.0,0.0,0.0,0.0,2.046772,0.0,0.0,0.0,0.0,0.0
2.1188056,0.5888068,0.0,0.0,1.1681092,0.0,0.0,0.0,0.0,0.801754,0.0,0.0,1.8386793,0.0,0.3174381,1.3155144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.602597,0.0,0.0,0.0,0.0,1.3969213,0.0,0.0,2.1132293,0.0,1.0303727,0.0,0.0,0.06639759,0.29726616,0.0,0.0,1.550321,0.0,0.0,0.0,0.27094606,0.0,0.0,0.0,0.0,1.870666
1.868407,0.36569533,0.0,0.0,1.2482502,0.0,0.0,0.0,0.06407016,0.75490236,0.0,0.0,1.5508016,0.0,0.25985682,1.3809705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6829365,0.0,0.0,0.0,0.0,1.3631326,0.0,0.0,2.0412698,0.0,0.8213908,0.0,0.0,0.13696943,0.2444936,0.0,0.0,1.3919272,0.0,0.0,0.0,0.35843194,0.0,0.0,0.0,0.0,1.86824
0.0,1.3541585,1.6309286,0.0,0.1617507,0.0,0.0,0.0,2.5768151,0.0,0.0,2.3915203,0.0,1.2031245,1.065895,0.0,0.0,0.0,1.8695539,0.0,0.0,2.4326715,0.0,0.0,2.4488966,2.302181,2.2217677,1.7135141,0.0,0.0,1.0293485,0.0,0.0,3.638704,0.0,0.0,1.9366981,0.0,0.16408472,0.0,0.0,0.0,0.0,0.0,1.8798232,0.0,0.0,0.0,0.0,0.0
1.6624728,0.7148474,0.0,0.0,1.1901482,0.0,0.0,0.0,0.22101054,0.6057487,0.0,0.0,1.5742261,0.0,0.601692,1.0540072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3348678,0.0,0.0,0.0,0.0,1.2904388,0.0,0.0,1.9986625,0.0,1.2290921,0.0,0.0,0.43034557,0.0,0.0,0.0,1.2527108,0.0,0.0,0.0,0.49949434,0.0,0.0,0.0,0.0,1.9070122
1.8341163,0.48800322,0.0,0.0,1.1850715,0.0,0.0,0.0,0.2221192,0.58559084,0.0,0.0,1.4627951,0.0,0.53602725,1.2841846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2981305,0.0,0.0,0.0,0.0,1.2672237,0.0,0.0,2.1031933,0.0,1.2755604,0.0,0.0,0.2037885,0.07497215,0.0,0.0,1.3272624,0.0,0.0,0.0,0.63463163,0.0,0.0,0.0,0.0,1.619369
0.0,1.6844997,2.3595946,0.0,0.0,0.0,0.0,0.0,3.4817634,0.0,0.0,3.1698284,0.0,1.90082,1.1899834,0.0,0.0,0.0,2.3092341,0.0,0.0,3.3675108,0.0,0.0,3.1664584,2.9357023,3.2991948,2.5937586,0.0,0.0,1.7066875,0.0,0.0,4.6901145,0.0,0.0,2.6856234,0.0,0.2257024,0.0,0.0,0.0,0.0,0.0,2.4886646,0.0,0.0,0.0,0.0,0.0
0.0,1.3506851,1.3209282,0.0,0.23505163,0.0,0.0,0.0,2.348363,0.0,0.0,1.8972708,0.0,0.92908734,0.88588476,0.0,0.0,0.0,1.3226639,0.0,0.0,1.7013087,0.0,0.0,1.824509,1.6780317,1.619951,1.4416114,0.0,0.0,1.0218885,0.0,0.0,3.245485,0.0,0.0,1.6286492,0.0,0.05410169,0.0,0.0,0.0,0.0,0.0,1.6386704,0.0,0.0,0.0,0.0,0.0
0.0,1.1476862,1.3212398,0.0,0.427383,0.0,0.0,0.0,2.4092455,0.0,0.0,2.0437014,0.0,1.0231766,1.0770556,0.0,0.0,0.0,1.3619876,0.0,0.0,1.7966479,0.0,0.0,1.8671197,1.7315743,1.8294815,1.4453923,0.0,0.0,1.0024247,0.0,0.0,3.1328158,0.0,0.0,1.5975685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265095,0.0,0.0,0.0,0.0,0.0
0.0,1.5789211,1.6640708,0.0,0.0,0.0,0.0,0.0,2.7476778,0.0,0.0,2.347773,0.0,1.305094,1.0606853,0.0,0.0,0.0,1.6069313,0.0,0.0,2.4130373,0.05820526,0.0,2.2593155,2.379221,2.2275114,1.7563444,0.0,0.0,1.040417,0.0,0.0,3.8175375,0.0,0.0,2.094816,0.0,0.18959309,0.0,0.0,0.0,0.0,0.0,1.9619055,0.0,0.0,0.0,0.0,0.0
0.0,1.4370029,1.5620602,0.0,0.058305625,0.0,0.0,0.0,2.5701125,0.0,0.0,2.4554474,0.0,1.1502761,1.0405017,0.0,0.0,0.0,1.6474478,0.0,0.0,2.1076968,0.0,0.0,2.2548025,2.130336,1.8834662,1.6973566,0.0,0.0,0.8639459,0.0,0.0,3.6484628,0.0,0.0,1.9733901,0.0,0.15650965,0.0,0.0,0.0,0.0,0.0,1.9037474,0.0,0.0,0.0,0.0,0.0
0.0,1.8560088,2.4022138,0.0,0.0,0.0,0.0,0.0,3.4282012,0.0,0.0,3.140022,0.0,1.7179006,1.3391786,0.0,0.0,0.0,2.2626545,0.0,0.0,3.2780235,0.0,0.0,2.9914792,2.7592912,3.2716055,2.409468,0.0,0.0,1.6835948,0.0,0.0,4.4510956,0.0,0.0,2.561892,0.0,0.26907206,0.0,0.0,0.0,0.0,0.0,2.4070606,0.0,0.0,0.0,0.0,0.0
0.0,1.593446,1.9353366,0.0,0.0,0.0,0.0,0.0,2.9590538,0.0,0.0,2.6402638,0.0,1.4992751,1.2168912,0.0,0.0,0.0,1.8852385,0.0,0.0,2.742748,0.0,0.0,2.6568878,2.5769866,2.642231,2.021859,0.0,0.0,1.3033547,0.0,0.0,4.079726,0.0,0.0,2.2869887,0.0,0.18520391,0.0,0.0,0.0,0.0,0.0,2.187273,0.0,0.0,0.0,0.0,0.0
0.0,1.3154132,1.5073293,0.0,0.28178936,0.0,0.0,0.0,2.5254176,0.0,0.0,2.0836961,0.0,1.0477098,1.0436467,0.0,0.0,0.0,1.5893692,0.0,0.0,2.0385795,0.0,0.0,2.1781628,1.939954,1.9792708,1.6101756,0.0,0.0,1.0253633,0.0,0.0,3.272482,0.0,0.0,1.8224206,0.0,0.028282763,0.0,0.0,0.0,0.0,0.0,1.7291623,0.0,0.0,0.0,0.0,0.0
1.3790106,0.3021152,0.0,0.0,0.9687983,0.0,0.0,0.0,0.28919637,0.6333806,0.0,0.01405843,1.025219,0.0,0.5227369,0.84441537,0.0,0.0,0.04791677,0.0,0.0,0.0,0.0,1.0156354,0.0030998145,0.0,0.0,0.0,1.0423476,0.0,0.0,1.5162661,0.0,0.9733148,0.0,0.0,0.20186645,0.25766668,0.0,0.0,1.0288832,0.0,0.0,0.0,0.27294958,0.0,0.0,0.0,0.0,1.3301704
0.0,0.9819823,0.83220714,0.0,0.43792364,0.0,0.0,0.0,1.7921014,0.0,0.0,1.6401094,0.0109731965,0.7105049,0.69621867,0.0,0.0,0.0,0.93748623,0.0,0.0,1.4930953,0.0,0.23555505,1.5366724,1.6247271,1.1397446,1.0568057,0.0,0.0,0.5816109,0.06266876,0.0,2.5776284,0.0,0.0,1.3008925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2179508,0.0,0.0,0.0,0.0,0.0
2.334695,0.45938239,0.0,0.0,1.3823293,0.0,0.0,0.0,0.0,1.0459847,0.0,0.0,2.0918696,0.0,0.31575823,1.4342295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7387923,0.0,0.0,0.0,0.0,1.6984702,0.0,0.0,2.469568,0.0,0.95847404,0.0,0.0,0.0,0.48548624,0.0,0.0,1.7213701,0.0,0.0,0.0,0.3327925,0.0,0.0,0.0,0.0,1.9556608
2.038644,0.38873148,0.0,0.0,1.1211826,0.0,0.0,0.0,0.42087534,1.0773916,0.0,0.0,1.8918388,0.0,0.47669452,1.2185216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5128847,0.0,0.023321662,0.0,0.0,1.7402462,0.0,0.0,2.374039,0.0,1.0832922,0.0,0.0,0.017914118,0.4634057,0.0,0.0,1.5627856,0.0,0.0,0.0,0.23355435,0.0,0.0,0.0,0.0,1.9621547
0.0,1.5126419,1.249908,0.0,0.110367514,0.0,0.0,0.0,2.1830049,0.0,0.0,2.0275369,0.0,1.32467,1.1405147,0.0,0.0,0.0,1.1683488,0.0,0.0,1.9340394,0.0,0.0,1.7921072,1.9264178,1.8163575,1.3658227,0.0,0.0,0.78034204,0.0,0.0,3.2985387,0.0,0.0,1.7768066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5830041,0.0,0.0,0.0,0.0,0.0
0.0,1.3870742,1.3266937,0.0,0.18984503,0.0,0.0,0.0,2.4883282,0.0,0.0,2.066865,0.0,1.0168439,0.92643267,0.0,0.0,0.0,1.427041,0.0,0.0,1.9798063,0.0,0.0,2.1050417,1.9528484,1.8180187,1.4317551,0.0,0.0,0.9832838,0.0,0.0,3.349443,0.0,0.0,1.6947812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5648342,0.0,0.0,0.0,0.0,0.0
2.5363803,0.46451548,0.0,0.0,1.4667027,0.0,0.0,0.0,0.0,1.3541299,0.0,0.0,2.118513,0.0,0.39524662,1.5701112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7723817,0.0,0.0,0.0,0.0,2.073131,0.0,0.0,2.7237818,0.0,0.7012876,0.0,0.0,0.0,0.6146365,0.0,0.0,1.9171234,0.0,0.0,0.0,0.19255199,0.0,0.0,0.0,0.0,2.271345
0.0,1.6557046,1.6112051,0.0,0.046179567,0.0,0.0,0.0,2.7030814,0.0,0.0,2.3415859,0.0,1.3025919,0.9857,0.0,0.0,0.0,1.1512619,0.0,0.0,2.1954296,0.0,0.39795738,2.1064236,2.4333541,1.9636012,1.3737838,0.0,0.0,0.9234774,0.0,0.0,3.7269921,0.0,0.0,1.9539722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8744891,0.0,0.0,0.0,0.0,0.0
0.0,1.4523588,1.6691778,0.0,0.4077615,0.0,0.0,0.0,2.7019596,0.0,0.0,2.4396274,0.0,1.1305531,1.2071245,0.0,0.0,0.0,1.7480682,0.0,0.0,2.3010793,0.0,0.0,2.4360368,2.2353334,2.2236369,1.7336222,0.0,0.0,1.0307277,0.0,0.0,3.6499505,0.0,0.0,1.9845909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8758149,0.0,0.0,0.0,0.0,0.0
1.8776233,0.1982,0.0,0.0,0.98400533,0.0,0.0,0.0,0.0,0.8047195,0.0,0.0,1.4492587,0.0,0.33342454,1.032865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193304,0.0,0.0,0.0,0.0,1.3402728,0.0,0.0,1.8399447,0.0,0.74926907,0.0,0.0,0.025624735,0.54698557,0.0,0.0,1.3027873,0.0,0.0,0.0,0.04900569,0.0,0.0,0.0,0.0,1.6774575
1.6869806,0.3564068,0.0,0.0,1.045106,0.0,0.0,0.0,0.13117586,0.53739667,0.0,0.0,1.3347147,0.0,0.5180909,1.0453541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180152,0.0,0.0,0.0,0.0,1.2649157,0.0,0.0,1.6348699,0.0,0.97802365,0.0,0.0,0.3032636,0.30186296,0.0,0.0,1.1154451,0.0,0.0,0.0,0.33442757,0.0,0.0,0.0,0.0,1.640979
0.0,1.1599064,1.1845975,0.0,0.46971485,0.0,0.0,0.0,2.161678,0.0,0.0,1.8801763,0.0,0.9100607,1.0441098,0.0,0.0,0.0,1.500038,0.0,0.0,1.7733254,0.0,0.0,1.8301773,1.7140373,1.6757886,1.2360852,0.0,0.0,0.793056,0.0,0.0,3.0681837,0.0,0.0,1.4761765,0.0,0.035323486,0.0,0.0,0.0,0.0,0.0,1.5350624,0.0,0.0,0.0,0.0,0.0
0.0,1.5596555,1.9054238,0.0,0.091289274,0.0,0.0,0.0,2.7967167,0.0,0.0,2.482434,0.0,1.2611935,1.0563706,0.0,0.0,0.0,1.8478799,0.0,0.0,2.4767237,0.0,0.0,2.4237616,2.1768472,2.2243872,1.911291,0.0,0.0,1.2052943,0.0,0.0,3.836389,0.0,0.0,2.0858643,0.0,0.117309235,0.0,0.0,0.0,0.0,0.0,1.9614717,0.0,0.0,0.0,0.0,0.0
0.0,2.2553554,2.978328,0.0,0.0,0.0,0.0,0.0,4.150005,0.0,0.0,3.6993997,0.0,2.1188693,1.3371964,0.0,0.0,0.0,2.5294647,0.0,0.0,4.096195,0.0,0.0,3.6164236,3.3732088,3.9689324,3.1680908,0.0,0.0,2.0200744,0.0,0.0,5.512585,0.0,0.0,3.18123,0.0,0.36458054,0.0,0.0,0.0,0.0,0.0,2.9249678,0.0,0.0,0.0,0.0,0.0
0.0,1.4424711,1.608059,0.0,0.20923126,0.0,0.0,0.0,2.5424466,0.0,0.0,2.2825496,0.0,1.247616,1.0278773,0.0,0.0,0.0,1.6079551,0.0,0.0,2.2196178,0.0,0.0,2.2942615,2.0710578,2.101054,1.6642324,0.0,0.0,1.1260796,0.0,0.0,3.5223346,0.0,0.0,1.8734828,0.0,0.12798998,0.0,0.0,0.0,0.0,0.0,1.756393,0.0,0.0,0.0,0.0,0.0
0.17293014,0.98425037,0.8092076,0.0,0.6763258,0.0,0.0,0.0,1.6824887,0.0,0.0,1.1416095,0.0,0.6090132,1.0425191,0.09592359,0.0,0.0,0.9232511,0.0,0.0,0.9422784,0.0,0.20090157,1.3412318,1.048753,1.1383929,0.93560517,0.07641637,0.0,0.62137204,0.057527967,0.0,2.4452589,0.0,0.0,1.1745667,0.0,0.0,0.0,0.05454254,0.0,0.0,0.0,1.1924295,0.0,0.0,0.0,0.0,0.29822937
0.018067364,1.1029885,0.98644,0.0,0.47415233,0.0,0.0,0.0,1.6742588,0.0,0.0,1.5522997,0.03985041,0.7776659,0.8871031,0.0,0.0,0.0,1.0559647,0.0,0.0,1.3457853,0.0,0.14855851,1.3164707,1.2357048,1.2923281,0.97410154,0.0,0.0,0.65232646,0.08317772,0.0,2.644008,0.0,0.0,1.3409361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2207274,0.0,0.0,0.0,0.0,0.11008727
