h_2_0,h_2_1,h_2_2,h_2_3,h_2_4,h_2_5,h_2_6,h_2_7,h_2_8,h_2_9,h_2_10,h_2_11,h_2_12,h_2_13,h_2_14,h_2_15,h_2_16,h_2_17,h_2_18,h_2_19,h_2_20,h_2_21,h_2_22,h_2_23,h_2_24,h_2_25,h_2_26,h_2_27,h_2_28,h_2_29,h_2_30,h_2_31,h_2_32,h_2_33,h_2_34,h_2_35,h_2_36,h_2_37,h_2_38,h_2_39,h_2_40,h_2_41,h_2_42,h_2_43,h_2_44,h_2_45,h_2_46,h_2_47,h_2_48,h_2_49
-0.16730055,-0.24555036,0.36041284,0.009350734,0.03977921,-0.1729426,-0.34578228,-0.35279328,0.35402384,0.30734345,-0.13857819,0.25792766,0.42419535,0.118953966,-0.09526534,-0.30625853,0.40567818,0.035879552,0.35071427,-0.26932496,-0.16537482,-0.4082529,-0.3527935,0.45104125,0.2076473,-0.39979833,0.22234587,0.40970454,-0.12421192,-0.07781854,0.12489195,0.26122662,0.09509533,-0.0629821,0.33514884,0.018078387,0.4566257,0.13711525,-0.23246668,-0.21997197,-0.27323008,0.4056685,-0.1848118,-0.18872327,0.3788919,-0.059242565,-0.26732418,0.028758783,0.25348136,0.33703983
0.6883408,0.25753734,-0.84793425,0.003648527,-0.35150874,0.7475144,0.8742447,0.6863028,-0.74047875,-0.641351,0.77985233,-0.8151764,-0.57735324,-0.6167688,0.5788548,0.69569904,-0.8303157,0.6395904,-0.88733006,0.1991957,0.82915276,0.5683166,0.7507639,-0.8155475,-0.38438955,0.81025106,-0.61835456,-0.87760884,0.3845678,0.5663289,-0.68979526,-0.7149393,-0.50658935,0.6153802,-0.9014059,-0.04010226,-0.93449444,0.056884345,0.8510476,0.53359413,0.53013843,-0.9019916,0.44209507,0.12465079,-0.78667355,0.090381004,0.7835282,-0.5708424,-0.839429,-0.17020288
-0.028796814,0.18352638,-0.18731426,0.32121223,0.015467979,0.16589503,0.37457022,0.2871644,-0.47385427,-0.123875625,0.10497867,-0.16824241,-0.20973665,-0.07184442,0.23948646,0.3283911,-0.45299572,-0.030339638,-0.39784724,0.032843694,0.12213371,0.39670488,0.5494041,-0.4370067,-0.074208185,0.024930138,-0.20834458,-0.41956514,0.109817535,0.09174332,-0.14416562,-0.35338673,-0.044521734,0.16899742,-0.45113903,-0.0737842,-0.57403076,0.2728212,0.3593559,0.39482605,-0.27788156,-0.39029607,0.041813347,0.2301454,0.053017747,-0.044145383,0.14687076,-0.30096757,-0.35604623,-0.22743417
-0.11651854,-0.124323554,0.20239456,0.017832745,-0.012656248,-0.06692813,-0.22975594,-0.24266222,0.21829098,0.21323512,-0.052899607,0.098419055,0.2556044,0.13706453,-0.010781908,-0.20729288,0.2611143,0.08139824,0.18804954,-0.21434458,-0.04761074,-0.29032815,-0.20094655,0.27515247,0.09239448,-0.28763914,0.13704552,0.218835,-0.050781514,0.019188976,0.15946361,0.0053564436,0.09563715,0.14287865,0.06512247,-0.094174124,0.22891477,0.18637404,-0.011813873,-0.08529355,-0.26354715,0.12648179,-0.22255117,-0.13914748,0.2372652,-0.14427197,-0.10847552,-0.18748233,0.033968274,0.2295324
-0.7957268,-0.2903383,0.8874114,0.37029266,0.48837942,-0.87262106,-0.9173099,-0.77534634,0.84820825,0.82582784,-0.9268792,0.887028,0.695838,0.8476673,-0.70753443,-0.80133915,0.8881983,-0.7880478,0.9334845,-0.10442561,-0.90513164,-0.68292046,-0.8082384,0.8878503,0.40212488,-0.86938643,0.75819147,0.951797,-0.5462817,-0.6837164,0.86070216,0.6764577,0.7296286,-0.65401804,0.93869567,-0.05911505,0.97063214,0.0773006,-0.9139325,-0.6963872,-0.7224178,0.95435864,-0.55044425,-0.024045212,0.9074953,-0.030294925,-0.86764747,0.7419607,0.8967322,0.074358426
-0.72740036,-0.29273877,0.84218806,0.34195802,0.32158664,-0.73253024,-0.8643923,-0.65734863,0.7468892,0.7759059,-0.8357749,0.81722367,0.6957228,0.77721506,-0.6040198,-0.77448785,0.85548574,-0.67287415,0.9007681,-0.12181955,-0.86741424,-0.6490022,-0.80164385,0.85665244,0.4695197,-0.82066053,0.7665669,0.88266695,-0.4740316,-0.5499716,0.8184458,0.6526804,0.66722834,-0.6037392,0.91025454,0.057376847,0.947643,-0.09707142,-0.88162106,-0.62218887,-0.59491175,0.91422254,-0.45544264,-0.14884669,0.83867705,-0.043943267,-0.77867067,0.6527181,0.8807749,0.14658453
-0.59437704,-0.39763352,0.7116772,0.077429354,0.24507788,-0.7235529,-0.8253253,-0.70404124,0.7551719,0.6262568,-0.7972248,0.7092712,0.687652,0.64636695,-0.5264147,-0.6803498,0.75924474,-0.50039494,0.8334417,-0.054050986,-0.71301085,-0.61984336,-0.68658197,0.79983336,0.26502192,-0.76075804,0.60301393,0.8962946,-0.42244226,-0.47285143,0.62076086,0.55528134,0.60939455,-0.4800494,0.8321424,0.09651779,0.9123145,0.08276105,-0.8257927,-0.6186832,-0.514404,0.8836345,-0.25432542,-0.10850521,0.72540236,0.084169306,-0.7604044,0.56542796,0.8022756,0.27374372
0.55615324,0.4123388,-0.78114444,-0.10717918,-0.27976695,0.6523886,0.78603756,0.54791874,-0.6509667,-0.6543065,0.70587194,-0.73801625,-0.49321282,-0.5907464,0.48296687,0.6971321,-0.78851,0.5480749,-0.8203376,0.20685342,0.7288159,0.5812081,0.76399404,-0.7819018,-0.34559342,0.6787286,-0.6185025,-0.7860262,0.5054496,0.4517459,-0.6449139,-0.5640356,-0.46388382,0.41016954,-0.8397032,0.043958914,-0.88761467,0.04973174,0.76885676,0.46949562,0.49071756,-0.8170302,0.43078318,0.2461251,-0.7434539,0.06691245,0.69944817,-0.4751727,-0.7692406,-0.1732774
0.5256968,-0.036469158,-0.5715654,-0.17599703,-0.22507755,0.4719555,0.5667765,0.2801783,-0.3294912,-0.4349674,0.5726402,-0.5707677,-0.15030704,-0.47882974,0.33476788,0.36538094,-0.48725638,0.5221261,-0.59584796,0.02488608,0.6397486,0.128446,0.37119097,-0.46689305,-0.1848388,0.5106243,-0.4149661,-0.5324085,0.18938304,0.33794504,-0.58405125,-0.34172797,-0.31922126,0.34371975,-0.6351203,0.070495,-0.6710912,0.03763548,0.5890478,0.17781925,0.38393915,-0.6084378,0.28607115,-0.06978101,-0.58022875,0.09112962,0.4496178,-0.3366577,-0.5668582,0.14194696
-0.47687235,-0.17819516,0.66085315,0.10567325,0.2609548,-0.63857454,-0.76070464,-0.606808,0.7284498,0.5647555,-0.70392996,0.6269872,0.55820596,0.62869817,-0.52646226,-0.62344515,0.72116584,-0.4547321,0.7912357,-0.03447954,-0.70767736,-0.5827481,-0.6599429,0.7119323,0.23467718,-0.6304815,0.5071888,0.8382835,-0.29778087,-0.40917742,0.62787694,0.49510098,0.5168875,-0.43981507,0.79818547,0.020954525,0.88356096,-0.04373403,-0.7230338,-0.582547,-0.3383105,0.81659305,-0.3390419,-0.10747495,0.5995817,-0.044985596,-0.62723166,0.53706694,0.7000254,0.15113097
-0.58882946,-0.282535,0.697324,0.26143485,0.29854107,-0.6629854,-0.7232749,-0.4375395,0.51957905,0.6040152,-0.7633333,0.71253514,0.38008258,0.62763083,-0.48492765,-0.6061528,0.687141,-0.6567386,0.77082825,0.0022035763,-0.73901784,-0.39174104,-0.64114064,0.6667381,0.26222154,-0.6091619,0.5943598,0.7269438,-0.4685895,-0.5100491,0.6553763,0.4767696,0.5363415,-0.5016227,0.7879664,-0.0075388043,0.8257526,-0.08726727,-0.7712,-0.4295263,-0.46067953,0.7815632,-0.31907284,-0.054426145,0.7014353,0.06576845,-0.6876826,0.5635104,0.75964504,-0.05798654
-0.43517813,-0.32173946,0.6659835,0.4063322,0.31917816,-0.6060497,-0.62246495,-0.49563313,0.58253837,0.6106839,-0.70281994,0.627074,0.609651,0.5886956,-0.41570038,-0.57466877,0.61944157,-0.4539781,0.7114032,-0.090539135,-0.6667331,-0.52248853,-0.5125952,0.648365,0.32830375,-0.6488501,0.48175123,0.77625936,-0.42266896,-0.40115625,0.48249373,0.41292593,0.50233054,-0.4196184,0.7464681,0.07683729,0.8060399,0.1291405,-0.6620051,-0.47056937,-0.53078127,0.79706615,-0.2679682,-0.0757668,0.72991276,0.044402175,-0.66462207,0.5240435,0.65269566,0.1426615
-0.519372,-0.198497,0.65497303,0.27002153,0.29360119,-0.63248163,-0.693447,-0.49320167,0.5703499,0.5530814,-0.7205724,0.63645196,0.46656957,0.61462927,-0.4545272,-0.55544275,0.6199071,-0.5427085,0.73342794,-0.012053437,-0.7050403,-0.42600688,-0.5186783,0.61550504,0.22251527,-0.6346199,0.4793761,0.76485956,-0.3597971,-0.4260966,0.58887494,0.39619935,0.5233049,-0.41787836,0.7407994,-0.0039205756,0.80867684,0.059827212,-0.6874104,-0.42869794,-0.4840716,0.7651962,-0.31384054,-0.019870853,0.6632856,-0.015762864,-0.64709365,0.4756836,0.6653747,0.0132814795
-0.5411555,-0.31775576,0.6633029,-0.039852172,0.22599497,-0.66732913,-0.78266394,-0.59939975,0.65123683,0.4953499,-0.72555155,0.66984373,0.5169993,0.53215986,-0.4944712,-0.6010122,0.7056833,-0.52936167,0.7914217,-0.010095404,-0.6757366,-0.4903964,-0.6534783,0.7058174,0.21388575,-0.65613675,0.52569765,0.8141248,-0.36969185,-0.48162588,0.5430071,0.5617076,0.51621646,-0.5196437,0.79186034,0.09457711,0.85964745,-0.07156363,-0.7856717,-0.53083163,-0.34898353,0.819257,-0.22317336,-0.09434239,0.59254366,0.093176514,-0.7055675,0.53926796,0.76407796,0.15007709
-0.59613675,-0.31614745,0.7959481,0.30636314,0.36238718,-0.7283003,-0.8152741,-0.63885605,0.7198149,0.6732939,-0.79746145,0.7495998,0.654936,0.7055788,-0.5568121,-0.70546234,0.77296317,-0.59655803,0.85488695,-0.09679999,-0.80952615,-0.6157717,-0.68327,0.7640829,0.35607213,-0.7741575,0.5944513,0.8704362,-0.45863858,-0.5113473,0.6671643,0.5516427,0.6213336,-0.5276793,0.86005086,0.043692656,0.90993655,0.064470015,-0.7937759,-0.56597483,-0.581041,0.875167,-0.41574782,-0.11962962,0.7752055,-0.050642103,-0.7697864,0.56903285,0.78477657,0.13988626
-0.511925,-0.21693464,0.70124286,0.2460371,0.31592447,-0.65845597,-0.7390369,-0.5586849,0.655395,0.5849416,-0.7284213,0.6608901,0.5317212,0.6374807,-0.49689332,-0.60981613,0.6860576,-0.5279075,0.7791247,-0.05696233,-0.73222595,-0.5243154,-0.5937658,0.67098445,0.25684294,-0.6674133,0.49315956,0.81121707,-0.36792484,-0.4396493,0.6072883,0.4520703,0.53446454,-0.43748173,0.78506565,-0.0037384469,0.85447085,0.0525411,-0.70330054,-0.4963667,-0.48093423,0.8025823,-0.3692239,-0.07387071,0.6793012,-0.054671206,-0.6717012,0.49903566,0.6846456,0.07958172
0.3729998,-0.118061826,-0.510596,-0.06509701,-0.28375053,0.4970926,0.5292896,0.36776945,-0.51142895,-0.39824015,0.5008074,-0.49400008,-0.040786207,-0.43026608,0.35621604,0.30059028,-0.4759386,0.3938061,-0.51880455,0.12172177,0.52464026,0.24572584,0.3550346,-0.43037805,-0.052281268,0.3661531,-0.19488227,-0.6161886,0.098080456,0.28003982,-0.5205859,-0.26010817,-0.1494606,0.16534136,-0.5641695,0.23557946,-0.6688272,-0.088200994,0.36625895,0.22924155,0.31990752,-0.54628897,0.40735325,-0.048339296,-0.5168936,0.20343384,0.3250095,-0.25997114,-0.2955353,0.077190265
-0.55780154,-0.3071761,0.6535475,0.17767169,0.18825997,-0.56741893,-0.7043114,-0.5858569,0.6373014,0.63765895,-0.6792758,0.6584504,0.63852733,0.5345959,-0.40276986,-0.58717734,0.717506,-0.39955822,0.7413057,-0.17380884,-0.6170268,-0.5477391,-0.6417055,0.7697848,0.36421677,-0.6888231,0.6117527,0.7942542,-0.32473662,-0.392681,0.58373576,0.5454209,0.43999687,-0.44032067,0.7683996,0.099014476,0.8553749,0.024283078,-0.75927156,-0.52483106,-0.46551824,0.83407164,-0.22742042,-0.10645812,0.7360701,0.086197585,-0.6272271,0.5217489,0.74685067,0.2904667
-0.453425,-0.15830794,0.65491617,0.33444887,0.2897261,-0.592101,-0.6814952,-0.55148196,0.67261,0.62274885,-0.6999215,0.60778654,0.6023861,0.6552799,-0.4639219,-0.6033035,0.6900596,-0.42139357,0.7499172,-0.0817929,-0.68652195,-0.57636154,-0.5846986,0.6830407,0.31677124,-0.6465761,0.51979584,0.80010563,-0.31472307,-0.3801114,0.62133634,0.39426938,0.52268714,-0.38167688,0.75029314,0.015383337,0.84863955,0.052154794,-0.65671206,-0.54068756,-0.4543095,0.79706156,-0.3598658,-0.07920821,0.6871007,-0.059072684,-0.60455817,0.50284725,0.6448066,0.14133336
0.1657825,-0.08374484,-0.32468572,0.16442989,-0.11071009,0.22201806,0.3641546,0.14979872,-0.26513848,-0.092737705,0.11034592,-0.24146493,0.14697006,-0.15060838,0.21102825,0.1760056,-0.2770866,0.21071818,-0.32412294,0.078974746,0.3394802,0.105762035,0.28334913,-0.1832308,0.03605756,0.116499044,-0.030930351,-0.25712058,0.015569262,0.10233883,-0.28347078,-0.19199526,0.0012779604,0.060864013,-0.36127588,0.17527664,-0.39557427,0.061053827,0.14565453,0.042464495,0.034266565,-0.16840065,0.29211107,0.06639528,-0.08277651,0.2214966,0.09991772,-0.017456826,-0.12510528,0.071274996
0.43621254,-0.121655256,-0.5053633,0.039322026,-0.20440367,0.44100833,0.56140035,0.3785503,-0.47664073,-0.36879486,0.446279,-0.4940508,-0.07720537,-0.370791,0.32714808,0.29069018,-0.4917208,0.36766434,-0.53128594,0.13495645,0.51857644,0.21134672,0.38121596,-0.47297496,-0.08479246,0.41779268,-0.26098636,-0.5856693,0.03579455,0.25894272,-0.5294441,-0.34044832,-0.12964761,0.21003808,-0.5758974,0.1756299,-0.6760562,-0.025547497,0.44468665,0.21043731,0.28196427,-0.55725735,0.352252,-0.0370298,-0.48605067,0.18348952,0.30582476,-0.2315192,-0.38793394,0.022470117
-0.36845946,-0.23877592,0.63817996,0.30762833,0.31671384,-0.5627907,-0.5857934,-0.3573045,0.48223475,0.5024205,-0.6060981,0.57107043,0.33666506,0.53680724,-0.40805903,-0.52232575,0.55077523,-0.49737835,0.6590741,-0.06737759,-0.66123545,-0.4137795,-0.49883366,0.5024798,0.19715932,-0.49598545,0.3548485,0.64950544,-0.3988298,-0.3663631,0.47337735,0.33017486,0.4170524,-0.3319959,0.69066447,-0.06882863,0.7225334,0.05673852,-0.5299052,-0.32839698,-0.4317663,0.6434571,-0.3705934,-0.106144235,0.5917693,-0.08237892,-0.5723018,0.39382768,0.52533704,-0.02237287
0.29828614,0.22486922,-0.50661564,0.11199538,-0.2016525,0.5034738,0.572969,0.32932103,-0.38112494,-0.17299174,0.4425542,-0.4411377,-0.10700095,-0.2786739,0.3233381,0.34945133,-0.3410849,0.39431584,-0.54056865,-0.008856237,0.523225,0.19353732,0.32556292,-0.3358416,0.031742778,0.39823592,-0.10830029,-0.58752936,0.2753689,0.2589376,-0.23458971,-0.31191716,-0.26680228,0.23671113,-0.58835036,0.056634057,-0.6019572,-0.0690824,0.46144137,0.15099178,0.27690765,-0.4935975,0.20628455,0.06332929,-0.30104816,0.08509723,0.4981814,-0.19524717,-0.42043594,0.03322365
-0.8196602,-0.5601065,0.9321842,0.34883708,0.46032292,-0.8851955,-0.946903,-0.81523526,0.8785363,0.8641169,-0.9306785,0.9168548,0.82505816,0.85445005,-0.7433315,-0.8822641,0.92824596,-0.7959602,0.9623061,-0.16711248,-0.9366207,-0.7913391,-0.8964393,0.93769264,0.5273564,-0.91387665,0.8352657,0.96685976,-0.6760731,-0.6969038,0.8599271,0.8016662,0.78204757,-0.73652345,0.97109956,0.09803714,0.9851548,-0.008333777,-0.95396626,-0.7559555,-0.74594903,0.9736757,-0.52561355,-0.23238961,0.92563784,0.020073364,-0.91495454,0.79185426,0.9501075,0.26533052
-0.6083195,-0.27607587,0.7397371,0.2817817,0.2813647,-0.6341056,-0.747284,-0.54696697,0.64980847,0.7143176,-0.74668187,0.7392903,0.5511838,0.64524084,-0.4865829,-0.6624445,0.7906216,-0.5663809,0.8022445,-0.18024363,-0.7248791,-0.56723416,-0.73964745,0.79001033,0.40284896,-0.67454165,0.67914647,0.7828696,-0.42308542,-0.48663658,0.71490765,0.559714,0.4851648,-0.48435014,0.821835,-0.00843382,0.8839978,-0.078451686,-0.7846701,-0.5372627,-0.48838112,0.84159327,-0.3959887,-0.13576856,0.78617024,0.021992732,-0.6601133,0.58389074,0.78027016,0.15241548
-0.5722597,-0.323574,0.7771967,0.30631837,0.35222846,-0.7150703,-0.7996886,-0.63002557,0.72656244,0.695684,-0.80125415,0.748044,0.6530695,0.7037302,-0.55174774,-0.71226597,0.79911155,-0.5818831,0.8500991,-0.10707875,-0.7772105,-0.6400488,-0.72574806,0.7824077,0.38893628,-0.7411445,0.63537335,0.8583092,-0.47319123,-0.5275324,0.6798247,0.55098987,0.6064138,-0.52904654,0.8504529,0.048354484,0.9089933,-0.007177363,-0.796088,-0.6078111,-0.5288599,0.87541825,-0.4073713,-0.13884991,0.77823675,0.0044613383,-0.75527644,0.6108863,0.7894216,0.16063254
-0.5346294,-0.31296283,0.74700004,0.30093008,0.31294715,-0.6937528,-0.79035544,-0.59396064,0.7523238,0.68561006,-0.77264243,0.7045965,0.6238538,0.7282509,-0.58823085,-0.7210032,0.7637004,-0.5594208,0.8423499,-0.014004038,-0.8082295,-0.6416462,-0.7386931,0.77841556,0.30024385,-0.6740009,0.61484146,0.8735454,-0.45971414,-0.43576536,0.7109654,0.5381819,0.60771394,-0.48659563,0.87475795,0.026997961,0.92338634,-0.0565226,-0.79934764,-0.61679745,-0.44577715,0.86529493,-0.3752989,-0.16658352,0.7104543,-0.03609806,-0.69693,0.6355522,0.7888225,0.11951217
0.08690731,0.13889214,-0.31587812,0.1103798,-0.13353728,0.27776098,0.31698856,0.20763089,-0.23145005,-0.020351324,0.17584172,-0.23530903,-0.11594816,-0.04041516,0.16835551,0.15830019,-0.16211365,0.15355892,-0.3071979,0.03001598,0.27869746,0.1258352,0.13324676,-0.15443048,-0.011511242,0.24021147,0.04106036,-0.3688689,0.12123581,0.13994318,0.040351532,-0.2500588,-0.075950906,0.18836546,-0.37511498,-0.03753949,-0.3500295,-0.04712939,0.22684433,0.08571268,0.11265918,-0.31998247,0.07037612,0.0476827,-0.13223806,0.038233474,0.30898136,-0.12269918,-0.20416085,-0.043078125
-0.68353295,-0.29395828,0.78969324,0.3459606,0.3191908,-0.7348725,-0.833513,-0.6545429,0.75553423,0.7632256,-0.84252226,0.7855661,0.6772137,0.7695395,-0.5870554,-0.74154246,0.8252295,-0.63494116,0.87249064,-0.073949054,-0.82389045,-0.6358647,-0.7647944,0.84068435,0.40086156,-0.77698106,0.73322314,0.88909703,-0.46785417,-0.5272471,0.793938,0.5842142,0.65176654,-0.54548603,0.8850276,0.03422875,0.9380047,-0.035509787,-0.86175835,-0.63740766,-0.57271355,0.90616727,-0.3980106,-0.09868323,0.8257474,0.019265048,-0.7548407,0.66470516,0.8517164,0.14319104
-0.7376187,-0.35991347,0.8445294,0.3879229,0.38557622,-0.7873541,-0.8634741,-0.6869163,0.7715836,0.8176243,-0.8842603,0.8497848,0.6922853,0.7914036,-0.6138504,-0.78129816,0.87816393,-0.71157324,0.901556,-0.15525538,-0.84298205,-0.6716894,-0.8205999,0.87793005,0.48415315,-0.8155757,0.78972423,0.89924246,-0.55341136,-0.62685436,0.824027,0.64541215,0.6677808,-0.6098284,0.9065762,0.015155702,0.9499901,-0.050319035,-0.89165103,-0.6663973,-0.6412476,0.92995733,-0.46909633,-0.11685067,0.88726777,0.060810007,-0.81458205,0.71407264,0.88480735,0.15376453
-0.76692176,-0.48674726,0.9066547,0.4260258,0.45203552,-0.8329825,-0.9027846,-0.72486424,0.7992682,0.843916,-0.8998349,0.8896782,0.744789,0.8125356,-0.6594325,-0.8366586,0.9045636,-0.7624399,0.9341982,-0.22509359,-0.8964532,-0.73111475,-0.85853857,0.9007264,0.53655905,-0.8696867,0.8025413,0.92336863,-0.64619654,-0.6686286,0.8250539,0.717177,0.7094469,-0.66335964,0.94158316,0.024548117,0.9653445,-0.0043659,-0.91253066,-0.67052597,-0.7242246,0.9478783,-0.5480677,-0.20832546,0.91518986,0.0016569587,-0.8740214,0.72181034,0.91108733,0.19119611
-0.67580914,-0.40401042,0.8419479,0.336169,0.4078434,-0.7765511,-0.8402626,-0.66512144,0.76835126,0.79302233,-0.84499896,0.8335832,0.6318183,0.7316848,-0.5971377,-0.75674427,0.85766095,-0.67476547,0.8797216,-0.230952,-0.8182647,-0.6744798,-0.81081486,0.858451,0.43246874,-0.76853967,0.71521246,0.8889287,-0.55650544,-0.5923593,0.7617767,0.6483878,0.5695856,-0.5596774,0.9002888,-0.048490625,0.9399641,0.009661505,-0.8505057,-0.62215114,-0.62286454,0.9122311,-0.4994105,-0.17220688,0.870913,0.010527185,-0.7889849,0.67477834,0.84021664,0.18328863
0.4647368,0.5318888,-0.8072842,-0.18387586,-0.34367928,0.7001036,0.79505175,0.59434056,-0.64987725,-0.5887919,0.7375638,-0.72420526,-0.64587,-0.5889201,0.48012346,0.7215001,-0.7548485,0.5245368,-0.84119076,0.15113889,0.744598,0.6287352,0.6920489,-0.7310948,-0.36813655,0.7592452,-0.5265203,-0.8248019,0.58204484,0.48267278,-0.45566198,-0.5334435,-0.5853917,0.46324307,-0.83726484,-0.09514208,-0.8753611,-0.08242052,0.75084454,0.4883467,0.5697099,-0.8362719,0.374301,0.26171893,-0.73213786,0.033828776,0.8040163,-0.4552842,-0.7598151,-0.21889654
-0.50422215,-0.44990122,0.5938838,0.12222402,0.066052385,-0.4587175,-0.658846,-0.510037,0.5278554,0.5987785,-0.5791835,0.5738083,0.60557246,0.4749155,-0.29390272,-0.60039335,0.67436033,-0.30243126,0.68109953,-0.19304287,-0.508219,-0.53814983,-0.651887,0.7466548,0.3216701,-0.6438654,0.6170988,0.69507843,-0.39699686,-0.27711034,0.53013784,0.43299305,0.439768,-0.26115873,0.6800407,0.06642183,0.79009676,0.051606964,-0.704142,-0.42848757,-0.4698371,0.73446816,-0.20766667,-0.22164023,0.6677312,0.065388605,-0.57775927,0.3295502,0.70979595,0.3353981
-0.4912541,-0.024171421,0.42872375,0.16561005,0.056395862,-0.3027586,-0.48883763,-0.2566274,0.30458823,0.43057862,-0.4162988,0.4228864,0.24777201,0.43886757,-0.25809225,-0.35139906,0.40649188,-0.35589,0.49263608,-0.03445849,-0.5532628,-0.18413799,-0.37701064,0.48923737,0.1411144,-0.445777,0.44058144,0.4774464,-0.11522955,-0.15648328,0.5770038,0.2808455,0.3011243,-0.20849085,0.5536178,-0.049802087,0.6257909,-0.015613063,-0.54093903,-0.18115108,-0.3295773,0.5108326,-0.20241229,-0.0072418987,0.4671563,-0.08152487,-0.27934742,0.22931421,0.5294751,-0.001769278
-0.56458217,-0.035939828,0.5125671,0.3304566,0.15760103,-0.4627126,-0.57525325,-0.46708998,0.5570142,0.662503,-0.67909694,0.59317935,0.540649,0.60162646,-0.358112,-0.48825875,0.6667211,-0.39806905,0.6461666,-0.08713957,-0.5632527,-0.4276475,-0.55778503,0.71823025,0.36126283,-0.5833204,0.65120625,0.70129687,-0.18909016,-0.3507235,0.69981414,0.4001762,0.41702566,-0.378796,0.6682254,0.04056767,0.8029902,-0.056713764,-0.7112724,-0.50157106,-0.39418146,0.7825796,-0.20991096,0.038241148,0.72726864,0.09286214,-0.45141813,0.5467806,0.6925765,0.1348106
-0.7159428,-0.19987881,0.7902196,0.2786039,0.39420718,-0.7836312,-0.8351018,-0.7038003,0.78135157,0.76707226,-0.86570024,0.8213875,0.613317,0.7298878,-0.5917117,-0.6761319,0.8329965,-0.66572577,0.85920554,-0.1602212,-0.78883326,-0.59503555,-0.73344964,0.8442341,0.375966,-0.7748459,0.69290817,0.9047777,-0.40299088,-0.60420454,0.78068286,0.627006,0.5538897,-0.5780949,0.87518865,-0.03803741,0.935834,0.04331954,-0.8552747,-0.6380438,-0.60067475,0.92083585,-0.42701933,0.015992032,0.8664915,0.06027218,-0.76161236,0.696179,0.82682365,0.14115648
0.42699072,-0.15432917,-0.43877023,0.208115,-0.17680222,0.49682018,0.6371813,0.43534842,-0.513046,-0.25487462,0.5342736,-0.4751606,-0.05058858,-0.4001224,0.3723527,0.30984047,-0.52906525,0.40603316,-0.58941734,-0.0064531052,0.48518166,0.19768772,0.4110009,-0.44036952,-0.018350381,0.40512574,-0.27353647,-0.61136955,0.025116581,0.3379159,-0.53851354,-0.31390074,-0.25361323,0.27107236,-0.5350477,0.12793474,-0.68235594,0.08463663,0.51088375,0.30708548,0.13995081,-0.55905354,0.2988843,-0.071329236,-0.33151227,0.114162624,0.3794467,-0.26935855,-0.44521216,0.071226746
-0.8420147,-0.3943673,0.91926193,0.3116938,0.4738109,-0.88154286,-0.93938756,-0.80593616,0.8625789,0.86177295,-0.93342733,0.9197455,0.7493123,0.84222835,-0.7238694,-0.8426177,0.92830276,-0.8120681,0.95295787,-0.20506966,-0.9188292,-0.7307081,-0.8784575,0.9294652,0.5126503,-0.90009767,0.83200306,0.9567647,-0.5939139,-0.72804135,0.8808482,0.7833876,0.7278034,-0.72830653,0.95900184,0.0011704683,0.9802955,-0.022299185,-0.94570357,-0.73102236,-0.7341329,0.96908396,-0.5615855,-0.108436346,0.93208146,0.02223242,-0.89403397,0.7823046,0.93743974,0.18372373
-0.6748122,-0.20307429,0.81177706,0.33151326,0.327695,-0.68586814,-0.82049835,-0.6385862,0.72072417,0.74565226,-0.7857962,0.7775203,0.6505266,0.72526175,-0.54090583,-0.7123669,0.82655966,-0.5954269,0.8610032,-0.20714426,-0.81360185,-0.6253509,-0.7411425,0.81759816,0.44792905,-0.79121256,0.6950658,0.8494001,-0.3864595,-0.50703967,0.772817,0.5877885,0.5757338,-0.51839584,0.86393684,-0.010090823,0.92103934,-0.0006642215,-0.8089463,-0.56634647,-0.59453136,0.8817093,-0.48976263,-0.12184419,0.82620764,-0.103192136,-0.719496,0.55847985,0.80631065,0.1704269
0.010437371,0.25628412,-0.21545236,0.14240181,-0.0830495,0.27072206,0.3105118,0.22289038,-0.2417594,-0.08357319,0.2672291,-0.19268124,-0.11047201,-0.11827802,0.118902735,0.26152346,-0.30952027,0.10494598,-0.30101532,0.03546893,0.042494077,0.24659333,0.296856,-0.21689862,-0.023332208,0.15959251,-0.10013633,-0.27448303,0.25481367,0.17573236,-0.029030368,-0.0580483,-0.17679076,0.021764232,-0.16432875,0.02767885,-0.26962996,-0.013908137,0.1712628,0.18018605,0.08311878,-0.20548259,0.12541066,0.13233648,-0.119742356,-0.022523062,0.32803392,-0.044471078,-0.16866305,-0.090026684
0.0076923445,0.3733211,-0.3881837,0.30177227,-0.080314845,0.35703865,0.5284222,0.41672936,-0.58140135,-0.22704737,0.2693686,-0.31769428,-0.32081702,-0.16055143,0.31059507,0.47391313,-0.5688332,0.058861773,-0.54806006,0.10550797,0.2304608,0.53146046,0.63827556,-0.54227585,-0.09942678,0.19532101,-0.23131306,-0.58966637,0.29331872,0.18782999,-0.13647842,-0.39851573,-0.15303415,0.18101358,-0.5705992,-0.038827427,-0.68573433,0.15980658,0.4300299,0.44927207,-0.094654694,-0.5204433,0.158559,0.31021455,-0.12978047,-0.020612035,0.3794026,-0.30751678,-0.42650706,-0.2933754
