h_3_0,h_3_1
1.0,6.4541195e-09
1.0,1.8001797e-08
0.0010353698,0.99896467
0.9999999,8.243494e-08
1.0,1.4256513e-09
1.4834327e-09,1.0
1.0,2.7968534e-09
1.0,5.7563737e-10
1.0,3.6465464e-09
1.0,2.4081062e-09
0.0053606136,0.99463946
0.00092823623,0.9990717
1.0,4.4705295e-08
0.9999999,1.318234e-07
6.8600855e-08,0.9999999
0.99995446,4.5554774e-05
1.0,8.321145e-10
3.2156704e-06,0.9999968
0.00019270815,0.9998073
1.0,3.1073704e-09
1.0,1.3288176e-09
1.0,7.903621e-09
0.9976689,0.0023310424
1.0,1.5323133e-08
1.0,4.119283e-09
1.0,8.004504e-10
1.0,3.0666597e-10
1.0,5.063745e-08
2.9376797e-05,0.9999707
6.681416e-06,0.9999933
1.0,5.6425487e-10
1.0,2.8095693e-08
1.0,2.4571656e-10
0.99999976,2.003334e-07
0.99999976,1.857062e-07
1.0,1.2978914e-10
1.0,1.0215723e-08
1.0,3.1401893e-08
1.0,1.3528544e-09
0.93533176,0.06466828
0.9999999,9.28134e-08
1.0,1.2072374e-09
1.0,1.7867763e-09
1.0,1.5233923e-09
6.0091484e-06,0.99999404
1.0,4.4164786e-10
1.0,2.9570595e-09
1.0,8.3825863e-10
0.9999999,1.7314181e-07
1.0,5.8366226e-08
1.0,1.7663313e-08
0.9999796,2.0438478e-05
1.0,4.367082e-10
1.0,1.1473842e-09
1.0,7.7607805e-09
1.0,5.0495524e-10
1.0,1.9875236e-08
1.0,6.5830447e-10
1.0,2.9619632e-10
1.0,2.3956774e-09
1.0,2.798054e-09
0.9994235,0.0005764892
0.00094121194,0.9990588
1.0,2.106526e-09
0.9999007,9.932761e-05
2.8057732e-07,0.99999976
1.0,5.239661e-09
1.0,1.9648543e-09
1.0,4.978174e-10
0.99999976,2.3113891e-07
1.3784168e-06,0.99999857
1.0,2.7970737e-08
1.0,9.324823e-10
0.9967349,0.0032650228
1.0,9.339067e-09
7.188428e-06,0.99999285
1.3655243e-08,1.0
5.774943e-08,1.0
1.0,1.0240709e-09
1.0,2.2999445e-09
5.268895e-06,0.99999475
0.99999964,3.639312e-07
8.602271e-05,0.99991393
0.00020280144,0.99979717
1.0,2.3888408e-10
0.0002773199,0.99972266
0.999995,4.9989635e-06
1.0,2.2804177e-10
1.0,5.0126965e-09
1.0,1.4613127e-08
1.840278e-06,0.9999982
1.0,2.1141495e-09
1.0,4.26868e-09
1.0,1.9342998e-09
1.0,2.1366658e-08
1.0,1.2660865e-09
0.9408223,0.059177637
0.0008676073,0.99913245
1.0,7.8400764e-10
3.1762677e-06,0.9999968
1.0,7.663517e-10
1.0,2.6098694e-09
1.0,1.9115412e-10
1.0,5.610777e-08
1.0,8.015462e-09
1.0,1.3344714e-09
1.0,5.4078967e-08
1.0,1.1499843e-10
0.99999166,8.336693e-06
1.0,9.012422e-09
0.9999976,2.41137e-06
0.00013177356,0.99986815
1.0,7.371226e-10
1.0,9.364628e-09
1.0,1.2216543e-09
1.0,7.093062e-09
1.0,6.977366e-10
1.0,2.2429498e-09
1.0,1.44104915e-08
1.0,2.57968e-09
1.0,5.3310462e-08
1.0,4.737494e-10
1.0,5.0336113e-09
4.14256e-08,1.0
0.9999534,4.6561432e-05
0.00034203086,0.999658
1.0,2.1799706e-09
0.9999883,1.1739798e-05
0.9999689,3.1154283e-05
1.0,1.7939449e-08
1.1525524e-08,1.0
0.9999994,5.6809114e-07
0.020848444,0.9791516
8.889621e-07,0.99999917
1.0,2.2258135e-09
1.0,4.9177934e-10
1.0,1.1466847e-08
1.0,6.173618e-09
1.0,9.639524e-10
0.98941946,0.010580487
0.010957272,0.9890427
1.0,9.823311e-10
1.0,1.9587204e-10
0.010007153,0.9899928
0.97798985,0.022010176
1.0,1.1053292e-08
1.0,1.7824422e-10
0.006351784,0.99364823
1.0,1.3613835e-09
9.2947e-05,0.999907
1.0,3.6320164e-10
1.0,1.4647814e-08
9.72471e-06,0.9999902
0.99999166,8.358114e-06
0.99999666,3.3745473e-06
0.01820706,0.981793
1.0,1.089287e-08
1.0,6.227473e-10
0.99999917,8.8607675e-07
0.9999999,1.2503757e-07
0.9993826,0.00061738363
0.99999106,8.980619e-06
0.98574334,0.01425658
1.0,5.916897e-09
1.0,3.8527528e-10
1.0,3.241067e-09
1.0,2.8511082e-09
3.7336936e-06,0.9999963
1.0,9.860329e-10
1.0,1.545356e-09
1.0,2.0661446e-09
1.0,6.592962e-09
0.003261451,0.9967385
0.9999989,1.1147624e-06
1.0,2.0112183e-10
1.0,2.7814153e-09
1.0,1.6761543e-08
1.0,1.538155e-08
7.909036e-07,0.99999917
1.0,1.2062609e-10
1.0,2.4094604e-10
1.0,1.6429148e-10
1.0,4.8588217e-10
6.2838376e-07,0.9999994
0.00019481221,0.99980515
1.0,2.9740226e-09
1.0,6.267801e-09
1.0,1.9223988e-08
0.9999918,8.222605e-06
1.517715e-07,0.9999999
7.325838e-06,0.9999927
1.1196859e-06,0.9999989
0.99999607,3.9257156e-06
1.0,3.431929e-10
1.0,2.3343905e-09
1.0,9.755011e-10
1.0,7.589017e-09
1.0,1.6961186e-09
1.0,1.0198975e-09
1.0,1.389543e-09
1.0,2.3267303e-10
3.41731e-05,0.9999658
0.98969215,0.010307813
1.0,8.350527e-10
1.0,4.3265974e-10
4.599022e-05,0.999954
1.0,4.8868205e-08
0.9999999,1.6100452e-07
1.0,1.3739596e-09
0.9999505,4.949651e-05
1.0,3.5531833e-10
0.99998355,1.6466096e-05
1.0,1.1971592e-10
1.0,1.225978e-08
0.9995796,0.00042040224
1.0,2.0193193e-08
1.0,2.4791877e-10
1.0,2.8388702e-10
0.999997,3.0180793e-06
0.99999845,1.5772802e-06
1.0,1.3918428e-09
0.9999994,5.97161e-07
0.9999815,1.8534525e-05
1.0,6.268109e-10
1.0,1.9654718e-10
1.0,1.0193452e-09
0.999998,2.0798457e-06
0.0015544477,0.9984456
1.0,8.049255e-10
1.0,1.9580677e-09
1.0,2.8549336e-09
0.035421856,0.96457815
0.9999999,1.2783953e-07
0.99976605,0.00023398988
1.0,2.2422045e-10
1.0,8.841608e-10
0.043600887,0.9563991
1.0,1.4189134e-08
0.9999765,2.3431327e-05
0.00055529596,0.99944466
1.0,9.480668e-10
1.0,7.839842e-09
4.8390666e-06,0.9999951
1.1296995e-06,0.9999989
1.0,5.09238e-10
0.0007125716,0.9992874
1.0,2.050269e-09
0.9999995,4.5469926e-07
0.999995,4.951634e-06
1.0,1.2673325e-10
0.9999999,1.5281461e-07
1.0,5.7157185e-10
1.0,3.717718e-08
0.99999833,1.6337051e-06
0.99925464,0.000745318
1.0,3.5814218e-09
0.97230554,0.02769439
1.0,6.8750117e-10
8.25311e-06,0.9999918
0.99999833,1.6198062e-06
1.0,7.5573076e-10
0.99999726,2.7609358e-06
1.0,3.890341e-09
1.0,4.4204755e-09
9.745526e-06,0.9999902
1.0,7.5148326e-10
1.0,7.928057e-11
1.0,2.2015137e-10
0.99543154,0.004568427
1.0,2.7329802e-10
3.8027758e-06,0.9999962
0.0022468583,0.9977532
1.0,1.6316819e-10
0.9999876,1.239327e-05
6.1624554e-08,0.9999999
1.0,1.0635438e-09
1.0,1.3595353e-10
1.0,4.5207638e-10
1.0,1.3922357e-09
1.0,1.992073e-09
1.3893158e-08,1.0
3.2046228e-05,0.99996793
1.0,3.3865158e-10
0.9999982,1.7337724e-06
1.0,5.619189e-10
0.99999976,2.2732334e-07
0.9999205,7.945541e-05
2.9260747e-07,0.99999976
1.0,3.560702e-09
3.7284053e-08,1.0
0.99999917,8.674324e-07
1.0,1.7912181e-10
0.0029463,0.99705374
2.8093176e-05,0.99997187
0.94393015,0.056069903
1.0,8.3812113e-10
1.0,3.432044e-08
1.0,1.2500486e-08
1.0,1.0111652e-10
4.3021947e-07,0.9999995
0.9999981,1.8498939e-06
1.0,1.3747231e-08
1.0,1.0597229e-09
2.986638e-08,1.0
0.000676426,0.9993236
1.0,2.0685222e-09
1.0,8.4310914e-10
1.1072916e-08,1.0
1.0,3.6538845e-09
1.0730521e-05,0.9999893
1.0,1.9839914e-10
1.0,4.28902e-08
7.257339e-07,0.9999993
0.9999758,2.4220008e-05
1.0,2.9449243e-09
1.0,8.97162e-09
1.0,5.990544e-11
0.99999976,2.6539257e-07
1.0,5.893062e-10
1.0,6.981306e-10
2.8243178e-08,1.0
1.0,2.5129958e-09
1.0,8.536529e-10
1.0,4.074644e-11
1.0,1.5178526e-09
1.0,2.0923188e-09
0.9999999,1.01860365e-07
0.9999976,2.41203e-06
1.0,4.864153e-10
0.9823772,0.017622814
0.00010481589,0.9998952
0.011008612,0.9889914
1.0,4.9598086e-09
1.0,7.9989027e-10
1.0,3.6799003e-10
0.99402,0.0059800693
0.9999932,6.739716e-06
1.0,4.1737587e-09
1.0,1.689564e-09
4.342606e-09,1.0
1.0,2.1034475e-08
0.952462,0.047537975
9.01229e-05,0.9999099
0.9999989,1.0346478e-06
2.7176728e-07,0.99999976
1.0,3.594916e-10
0.99999976,1.9156133e-07
1.0,8.300411e-10
0.0008187266,0.9991812
1.0,1.3241295e-09
0.013946947,0.9860531
0.9999162,8.377174e-05
1.5964891e-06,0.99999845
1.0,1.895314e-09
0.9620396,0.037960477
1.0,5.754239e-08
0.99995446,4.548488e-05
0.9992512,0.0007488132
0.99999964,3.1145493e-07
6.4255396e-08,0.9999999
1.0,8.085928e-09
1.0,1.4665342e-08
1.0,1.500881e-10
0.9999995,5.311347e-07
3.9795063e-07,0.99999964
1.0,1.6584997e-10
1.0,3.5480227e-10
1.0,2.2327995e-09
1.0,3.8957936e-08
0.00024958185,0.99975044
1.0,6.5605357e-09
1.0,4.2645842e-10
1.0,4.0818413e-10
1.0,5.3049273e-08
1.0,2.3912433e-10
0.99671894,0.0032810706
1.0,4.4031743e-09
1.0,3.4009895e-10
1.0,2.1021099e-10
1.0,4.962061e-09
1.0,7.844838e-09
0.99778265,0.0022174013
0.0013096831,0.9986903
1.0,1.4746291e-08
1.0,4.1563155e-08
0.9999999,9.8534564e-08
1.0,1.7506226e-10
1.0,2.1532409e-10
0.0023211564,0.9976788
1.0,4.215216e-09
1.0,1.6801761e-10
0.00027851702,0.99972147
9.364948e-05,0.9999063
1.0,1.6385064e-09
0.00089385774,0.9991061
0.9999999,5.977735e-08
1.0,3.45679e-09
1.0,5.204809e-09
1.0,5.11352e-10
1.0,1.0000546e-09
1.0,3.7059197e-10
1.0,7.131993e-10
1.0,4.0834378e-10
1.0,2.6800802e-09
0.999584,0.00041604033
1.0,4.7921495e-10
1.0,5.829766e-09
0.004818783,0.99518114
5.1397983e-05,0.9999486
1.0,1.7862506e-10
8.043544e-06,0.999992
1.0,2.621474e-09
0.99999917,8.870465e-07
0.99999964,4.0783752e-07
4.473233e-08,1.0
0.99999964,3.4969662e-07
0.999997,3.013667e-06
1.3539979e-05,0.9999864
1.0,4.1416888e-09
1.0,2.2957797e-10
1.0,8.458187e-09
2.1804139e-05,0.9999782
0.00067025924,0.9993298
0.99999976,2.798542e-07
1.0,1.4745355e-09
0.9888911,0.011108862
1.0,2.4886823e-10
1.0,2.1106995e-10
1.0,1.2304119e-09
1.0,3.0534575e-10
3.7359696e-06,0.9999963
0.0029070515,0.99709296
5.097283e-07,0.9999995
1.0,1.7926169e-09
0.0006478918,0.99935216
1.0,6.165977e-10
0.002675402,0.9973246
1.0,3.397106e-10
1.0,4.5732332e-10
0.04728505,0.952715
0.9999505,4.950784e-05
0.9997414,0.00025857825
0.9999995,4.816433e-07
1.4431212e-06,0.99999857
1.0,8.687602e-09
1.0,9.055218e-10
1.0,6.263042e-10
1.0,5.9539618e-09
1.9213267e-06,0.9999981
1.0,1.755245e-08
5.374272e-07,0.9999994
0.99999976,2.49583e-07
0.99999976,1.808495e-07
1.0,9.32208e-11
1.0,2.0013934e-08
0.00024416574,0.9997558
6.5871424e-09,1.0
0.9999999,7.0488014e-08
1.0,4.5273477e-10
1.0,1.410155e-09
0.9999621,3.7932783e-05
2.6076616e-08,1.0
0.0020619063,0.9979381
1.0,2.2935662e-09
1.0,2.3581592e-08
1.0,2.1324276e-08
1.0,7.2682765e-10
1.0,7.143701e-10
0.9999999,7.834374e-08
0.9999999,5.960543e-08
1.0,3.738435e-10
1.0,6.2949015e-09
1.0,3.7942804e-10
1.0,5.3589644e-10
0.99999213,7.811938e-06
1.0,9.721175e-09
1.0,2.2028074e-10
0.00010838143,0.99989164
1.0,3.0357025e-08
1.0,6.7837785e-10
1.0,6.327644e-09
0.9999999,1.2316445e-07
0.9999988,1.2206707e-06
0.99999535,4.636834e-06
1.0,7.031983e-10
4.8358693e-06,0.9999951
8.601204e-05,0.99991393
0.99565953,0.004340461
1.0,6.4028427e-09
1.0,1.3317043e-10
1.0,1.5509288e-08
0.99999917,8.484688e-07
1.0,2.2318044e-08
0.00024112358,0.9997589
1.0,1.3202786e-09
0.9999598,4.0211977e-05
0.9999999,8.264212e-08
1.0,4.6116186e-09
5.478704e-06,0.9999945
1.0,3.9138429e-10
3.7601723e-05,0.99996245
1.0,6.9270567e-10
1.4990055e-05,0.999985
1.0,4.0673125e-08
1.0,2.0156192e-10
1.0,2.1411442e-09
1.0,2.456793e-08
1.0,3.5695642e-08
0.99999964,3.2447926e-07
0.9995858,0.0004141457
1.0,2.0304557e-10
1.0,1.5191393e-08
2.5885742e-05,0.99997413
2.7696862e-07,0.99999976
1.0,9.86889e-10
1.5860061e-07,0.9999999
3.0341098e-05,0.9999696
0.9999995,4.9425955e-07
1.0,2.385847e-08
1.0,2.5901077e-09
1.0,5.3780123e-09
1.0,1.9774124e-08
0.00967467,0.99032533
0.99999976,2.3741428e-07
1.0,1.7575121e-09
0.9999907,9.2539185e-06
1.0,5.664849e-10
1.0,2.7966827e-09
1.0,3.3601761e-09
1.0,5.837507e-10
1.0,4.658862e-10
1.0,2.4918374e-09
1.0,3.1766698e-09
1.0,7.408362e-11
1.0,4.4364204e-10
2.5627236e-07,0.99999976
1.0,2.374219e-10
1.0,5.378543e-10
1.0,3.787108e-10
1.0,5.39472e-08
1.0,3.6587783e-10
1.0,3.11637e-08
1.0,6.8898454e-10
0.9999958,4.1582807e-06
1.0,6.898432e-10
1.0,3.1261438e-09
0.00019252044,0.99980754
2.4654403e-07,0.99999976
1.1988357e-07,0.9999999
5.4445994e-05,0.9999455
1.0,2.1455113e-08
0.99999917,8.593877e-07
0.9999999,1.5051202e-07
1.0,9.4680965e-09
1.0,6.290937e-10
0.9999871,1.2919712e-05
1.0,5.511829e-10
6.4494154e-05,0.9999355
1.0,4.24277e-09
1.0,1.2862729e-08
1.0,1.9818518e-09
1.0,1.3346344e-09
1.0,5.1218957e-10
1.0,1.2574947e-09
1.0,2.1460258e-09
1.0,3.0763058e-08
1.0,5.3588645e-09
1.0,2.7472287e-09
1.0,8.21928e-09
1.0,2.5491847e-08
0.99999726,2.7578699e-06
1.0,2.4396556e-08
1.0,9.793154e-10
1.0,2.7506104e-09
1.0,3.9224074e-10
0.0007445861,0.99925536
4.506333e-05,0.99995494
3.2059181e-06,0.9999968
1.0,7.379413e-10
1.0,1.2439953e-08
2.419333e-06,0.9999976
2.6928873e-07,0.99999976
0.9997588,0.00024116608
0.99999917,8.861249e-07
1.0,7.801289e-11
0.9991805,0.0008195029
0.9999999,7.836272e-08
2.1230979e-07,0.99999976
1.0,3.211162e-09
1.8122073e-05,0.9999819
1.0,1.6638838e-09
6.8142725e-08,0.9999999
0.99999964,3.8684195e-07
1.0,1.3350755e-08
1.0,2.903433e-10
0.9999999,9.61511e-08
0.99974555,0.00025448157
1.0,1.9320975e-10
1.0,4.439123e-09
1.0,3.232407e-08
1.0,2.1312838e-09
1.0,2.2955444e-09
0.0014527008,0.99854726
1.0,9.492688e-09
0.9999988,1.1810663e-06
0.99995303,4.6928166e-05
0.00023146452,0.99976856
5.3749873e-06,0.99999464
1.0,3.6292708e-08
1.0,9.210909e-11
1.0,2.4879254e-08
0.99999976,1.8216852e-07
1.0,3.1349676e-10
1.0,2.2118518e-09
1.0,1.11536856e-10
0.9999957,4.324595e-06
1.0,1.0777223e-08
1.0,5.614529e-10
0.00015287747,0.99984705
1.0,1.0624085e-09
0.99999976,2.4565594e-07
2.2940361e-07,0.99999976
0.0054255435,0.9945745
1.0,4.1651003e-08
0.99999917,8.0917846e-07
0.9999999,8.7269655e-08
0.99996316,3.680406e-05
0.99996793,3.2039385e-05
0.0070691453,0.9929309
0.9689969,0.031003123
0.9999769,2.3117287e-05
1.0,1.1425121e-09
0.9999521,4.7886428e-05
1.0,1.3733963e-09
1.0,1.6932685e-08
2.16265e-05,0.9999784
1.0,1.09875e-08
1.0,9.504749e-10
0.9999999,9.535373e-08
1.0,1.667458e-09
9.236025e-05,0.9999076
4.247797e-05,0.99995756
1.0,2.380414e-09
1.0,1.5311928e-10
0.99999714,2.867252e-06
1.0,9.18033e-09
0.9999969,3.147132e-06
0.00026890117,0.9997311
1.0,7.419689e-11
0.00019150836,0.9998085
0.9999995,4.270152e-07
4.1883293e-05,0.99995816
1.0,4.33232e-10
1.0,1.9420445e-09
6.6534067e-06,0.9999933
1.0,9.332372e-09
0.00018360803,0.9998165
1.0,6.302731e-10
7.234977e-07,0.9999993
1.0,2.8561578e-10
1.0,6.2502725e-10
1.2939675e-08,1.0
1.0,1.306715e-09
1.0,1.3190301e-09
1.0,5.760921e-10
0.0005270676,0.9994729
6.893058e-07,0.9999993
1.0,2.921002e-10
1.0,3.5171384e-09
1.0,8.478854e-11
0.002816885,0.99718314
1.0,8.103061e-10
0.9999558,4.425494e-05
1.0,7.2731066e-09
1.0,1.8666844e-09
1.0,1.1073179e-10
0.9999999,8.3864485e-08
1.0,1.1939125e-09
1.0,2.2073413e-10
0.9999999,1.1758051e-07
0.99999964,4.0448006e-07
0.9999999,1.4164601e-07
1.0,1.2691952e-10
1.0,4.747127e-10
3.6752925e-05,0.9999633
1.0,1.1088043e-09
1.0,1.9438753e-09
1.0,1.1004105e-09
1.0,5.38195e-10
1.0,1.07640545e-08
1.0,8.791659e-11
0.99999833,1.7129265e-06
1.0,9.304202e-09
1.4689588e-05,0.99998534
2.4405877e-06,0.9999976
0.00042492244,0.9995751
2.206578e-07,0.99999976
0.001263315,0.9987367
1.0,2.9824412e-09
0.00012180584,0.99987817
1.0,4.0750233e-08
0.0004856678,0.99951434
0.99999976,1.8513222e-07
0.99999535,4.644495e-06
1.0,1.5675825e-09
1.0,1.2435337e-10
1.0,3.58659e-09
0.9999999,1.0467965e-07
8.919488e-07,0.99999917
0.9999181,8.1929094e-05
5.2590454e-05,0.9999474
1.0,1.1920399e-09
1.0,1.3397346e-10
1.0,2.8257983e-09
1.0,1.0273243e-09
1.0,9.423685e-09
1.0,2.9051003e-10
1.0,4.677224e-09
1.0,6.8175815e-10
1.0,1.0517207e-09
1.2373382e-05,0.9999876
0.0002119692,0.999788
3.4633693e-05,0.9999653
0.001955447,0.9980445
7.448345e-06,0.9999926
8.329311e-09,1.0
0.00043897587,0.999561
0.0014972935,0.99850273
3.4197933e-06,0.99999654
0.00013224522,0.9998677
0.0038333954,0.9961665
0.0034221835,0.9965778
0.0027585626,0.9972414
2.4341988e-08,1.0
1.4018885e-07,0.9999999
1.1432425e-05,0.99998856
2.991176e-08,1.0
