h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9
-0.32928136,0.44221225,-0.58659446,0.49547574,-0.04808223,0.63976157,0.4627014,-0.37573132,0.6044756,0.6629825
0.07363285,-0.10919719,-0.642219,0.4380608,-0.010659482,0.21886452,-0.1673088,-0.42107192,0.15815204,0.28942817
-0.14804484,0.14837557,-0.77234256,0.7924484,-0.38088447,0.2582824,0.36250946,-0.5347772,0.32406676,0.3462781
-0.4524884,0.18989292,-0.75666,0.8494555,-0.2606381,0.5166167,0.30367765,-0.5291179,0.4857064,0.6412909
0.3700312,-0.25148094,0.23186964,0.04514238,0.14468038,-0.49932024,-0.37587103,0.2645305,-0.27990645,-0.26760235
-0.371035,0.06427657,-0.87042934,0.6385918,-0.33813092,0.6772672,0.66006976,-0.6832649,0.6436359,0.58191127
-0.36319178,0.376735,-0.7339364,0.7229475,-0.35895076,0.46385005,0.46009997,-0.6430375,0.4849253,0.44761434
-0.431724,0.38360322,-0.61726844,0.48783898,-0.6000951,0.7582878,0.6040907,-0.5832274,0.46081272,0.4260912
-0.0021496285,-0.12688366,-0.73974633,0.14286163,-0.0013290168,0.26584947,-0.0013645946,-0.53081423,0.109323926,0.16775456
0.34339657,-0.3019496,-0.17873544,-0.019403493,0.3320281,-0.106590495,-0.29380092,-0.043080952,-0.14561673,-0.123865396
-0.5881869,0.10501676,-0.85917246,0.6068001,-0.45315456,0.65514183,0.50651896,-0.69135135,0.6202788,0.46742174
0.36609876,-0.19364747,-0.53044105,0.46406546,0.13879192,0.027648674,-0.27322984,-0.30748147,-0.0075580534,0.15789557
-0.24074163,0.15236598,-0.43095168,0.67056096,-0.27971748,0.40216324,0.26035294,-0.29371896,0.33189306,0.24887356
0.08867266,0.10015058,-0.72957224,0.40315577,0.010870558,-0.15911932,-0.23897292,-0.5105934,0.15613759,0.1060579
-0.22289379,0.16603413,-0.5546672,0.5742644,-0.21861061,0.1389221,0.061237227,-0.25013036,0.2999444,0.19349478
0.5702318,-0.39121747,-0.23864816,0.3248107,0.45701346,-0.5876844,-0.46292123,0.07740334,-0.40929842,-0.50642365
-0.45869228,0.430297,-0.75813675,0.6093882,-0.38620442,0.680563,0.45282522,-0.8025247,0.66160244,0.39015672
-0.451344,0.21007358,-0.7646594,0.55968535,-0.3415593,0.645156,0.54735255,-0.5235965,0.49287108,0.5687349
-0.2436049,0.076294266,-0.25603554,0.3663035,-0.17619644,0.35328785,0.52888334,-0.35020027,0.18229866,0.232065
-0.70076853,0.3726221,-0.67239916,0.8167127,-0.375443,0.7381453,0.39913988,-0.68761146,0.56459725,0.5466933
-0.52377206,0.54564434,-0.82796216,0.76950186,-0.622884,0.6874032,0.66951555,-0.64280874,0.5957623,0.59679955
-0.28021005,0.06458534,-0.7067989,0.6672273,-0.13382713,0.21501276,0.20606896,-0.36733603,0.35027823,0.33413887
-0.5241626,0.36481237,-0.79523146,0.54956543,-0.28859067,0.4349402,0.5284152,-0.6996379,0.6784507,0.511004
0.48187062,0.11108101,0.34495473,-0.21002166,0.09708416,-0.5374874,-0.2574794,0.17450966,-0.2910472,-0.09877382
0.33753085,-0.18691128,-0.74789196,0.52280575,0.08949625,0.24517268,-0.28475377,-0.7413266,0.3267714,0.20529877
-0.114606105,0.14334984,-0.6060285,0.62797076,-0.15541787,-0.058893505,0.15212722,-0.35591942,0.2807455,0.13872522
-0.3365071,0.2825223,-0.49229828,0.6881921,-0.15133834,0.44785926,0.32364327,-0.37827656,0.45158288,0.1850575
-0.07723533,-0.0029816371,-0.4641433,0.2128413,-0.015639646,0.22761634,0.48015362,-0.301678,0.0354065,-0.07240986
0.39352533,-0.44929513,-0.73508865,-0.17823322,0.54258054,-0.31028816,-0.42019266,-0.44717833,-0.19837612,-0.2367656
0.48446706,-0.22535068,-0.6675003,-0.16578926,0.30094844,-0.14532551,-0.26403058,-0.29403943,-0.034400776,-0.2331404
-0.09636797,0.17656545,-0.71859956,0.32797217,-0.27908963,0.30580688,0.51233506,-0.61153173,0.35555437,0.18421647
0.14492363,-0.6749583,-0.28145579,-0.14641193,0.65673333,-0.22890572,-0.3517,-0.21707122,-0.26901495,-0.43771636
-0.05813288,0.00980994,-0.7494858,0.33392638,-0.08756183,-0.02700622,0.08589154,-0.506163,0.26264948,0.21482603
0.5720719,-0.6348737,-0.63533396,-0.41403273,0.49843007,-0.48315352,-0.7047789,-0.07586089,-0.46647558,-0.499242
-0.64911795,0.3259513,-0.2136468,0.4380039,-0.5342948,0.7367362,0.33194557,-0.28305116,0.45462215,0.29027957
-0.05658882,-0.21227914,-0.87125766,0.58615255,-0.031396218,0.2291218,0.031887766,-0.7126138,0.2025844,0.4138016
-0.30304855,-0.039934702,-0.79102874,0.8536666,-0.2873708,0.6034454,0.16603237,-0.7299858,0.4431254,0.42188302
-0.27673146,0.006304465,-0.798362,0.25617215,-0.01996926,0.03854697,0.22220437,-0.58732,0.3363826,0.16190583
-0.48485073,0.15859279,-0.3969318,0.19523783,-0.37627125,0.2885473,0.091292284,-0.14221787,0.3335506,0.32976145
-0.4203033,0.11180649,-0.7177025,0.6226228,-0.29622477,0.58244294,0.3667328,-0.6089581,0.475351,0.48661038
-0.270608,-0.157837,-0.89604133,0.60486615,-0.35241124,0.61639905,0.46453527,-0.7124994,0.49425173,0.6533423
0.6160809,-0.3669564,-0.20486279,-0.3537266,0.01387523,-0.67343247,-0.5393671,0.16684374,-0.38410312,-0.42319798
0.71271634,-0.39746538,-0.6613887,-0.07723085,0.3176291,-0.5755984,-0.47130552,-0.28736293,-0.5893088,-0.24199481
-0.6250238,0.38700792,-0.12398139,0.260284,-0.5065272,0.6836925,0.54356015,-0.29977632,0.47014877,0.25351414
0.4538069,-0.16721313,-0.6405043,-0.2573254,0.2192661,-0.45564723,-0.32854092,-0.27911076,-0.09016364,-0.18799137
-0.30165258,0.19927827,-0.9388682,0.7997821,-0.5004072,0.49917042,0.30734134,-0.8005186,0.48402652,0.6050641
-0.1936199,-0.11117134,0.06126251,0.35892332,-0.25861397,0.46414047,0.15067413,-0.07939593,0.15944734,0.25501636
0.3061762,-0.283329,-0.84442556,0.3900792,0.111852154,0.041688006,-0.23320802,-0.5686278,0.34189788,0.19885142
-0.20950215,0.16368967,-0.8321379,0.78736746,-0.5046158,0.25154722,0.26648337,-0.680246,0.54512894,0.49946102
0.045596737,-0.1662649,-0.80138284,0.46945852,-0.096299656,0.43016365,0.046081148,-0.6654669,0.36610344,0.34473574
-0.16171198,0.3175172,-0.7771817,0.6111814,-0.3482884,0.14563616,0.36757216,-0.6101401,0.4854056,0.30860764
-0.3380201,0.22262074,-0.79952943,0.67925394,-0.27182057,0.4072515,0.3615858,-0.59051263,0.42472434,0.22397287
0.45167848,-0.7139931,-0.67903894,-0.23662937,0.33012658,-0.5475284,-0.54166365,-0.27419403,-0.29229906,-0.38640004
-0.23589563,0.20818572,-0.9358512,0.57392067,-0.21446706,0.43625814,0.28075224,-0.7276844,0.48937568,0.47691426
-0.07690492,-0.37867123,-0.011582871,-0.0857102,0.2803751,-0.27426398,-0.4116946,-0.0014624385,-0.40266886,-0.40593237
-0.44693685,0.2457288,-0.8621358,0.7566005,-0.2933496,0.53174627,0.29059637,-0.7332753,0.55713886,0.376935
-0.60390633,0.5320247,-0.50961983,0.77233547,-0.6485219,0.8011451,0.48265705,-0.6177513,0.73361063,0.6104952
-0.5711315,0.2712814,-0.91024804,0.6385916,-0.37793896,0.65528196,0.47404945,-0.8390564,0.6071699,0.4992735
-0.30931035,0.20264587,-0.25715345,0.07483738,-0.50497544,0.14091045,0.11293083,-0.14523238,0.091511205,0.39918897
-0.61274874,0.2974879,-0.8759908,0.7847202,-0.45167142,0.7596526,0.46066177,-0.80112016,0.66423696,0.5248245
0.55565125,-0.4100107,-0.28542528,-0.15586817,0.50720453,-0.4969594,-0.42990103,0.16849284,-0.46929368,-0.40188327
-0.7046814,0.5624277,-0.87709004,0.73964065,-0.6871788,0.7538356,0.67672837,-0.6613033,0.57695174,0.59701914
-0.5494528,0.38642994,-0.3647773,0.5721853,-0.37398553,0.63580775,0.40333128,-0.36057425,0.4481903,0.32576424
-0.42364514,0.10547355,-0.9102458,0.7611964,-0.51375943,0.6218797,0.5312875,-0.74154574,0.57953554,0.5548507
-0.66506636,0.55127895,-0.8207361,0.8092032,-0.5626962,0.657068,0.6707202,-0.732401,0.6924022,0.6819755
-0.7169466,0.32531407,-0.70866954,0.69327325,-0.45713907,0.6947595,0.5595084,-0.5579051,0.5645382,0.49131984
0.36976966,-0.027618721,0.27843517,-0.19039594,-0.03818531,-0.30920193,0.014796272,-0.22381574,-0.3462737,-0.030383239
0.5215348,-0.41095996,0.5283079,-0.63362706,0.463288,-0.7211517,-0.49379003,0.21082035,-0.5142777,-0.31736258
-0.2156022,0.18603684,-0.7438995,0.529218,-0.40188414,0.5220469,0.42433026,-0.6780479,0.40904382,0.4829386
-0.6818613,0.4919591,-0.67005086,0.71133715,-0.5532214,0.7665025,0.6410883,-0.6468742,0.631261,0.36436945
-0.46271735,0.47994226,-0.65305734,0.7383067,-0.5783466,0.5903449,0.680315,-0.6805289,0.59938407,0.3921181
-0.48849794,0.27443495,-0.93454146,0.60652083,-0.35736218,0.71412337,0.6107267,-0.82441795,0.6007035,0.608794
-0.5462883,0.41556913,-0.6996415,0.7088173,-0.5990809,0.5912478,0.66340935,-0.66452336,0.6275203,0.51781446
-0.2645922,0.17072135,-0.6771678,0.6006203,-0.2319227,0.32401407,0.44226125,-0.47020176,0.41840628,0.2403111
-0.794603,0.51421744,-0.67599493,0.5190544,-0.38756981,0.8302445,0.7345803,-0.63547933,0.70745254,0.4512957
0.34990287,-0.48238668,0.044737387,-0.17210458,0.25676614,-0.1492307,0.16325195,-0.27193117,-0.33235055,-0.30506185
-0.6068726,0.48717335,-0.72198457,0.73125494,-0.5401095,0.61162657,0.5536266,-0.667747,0.6582826,0.5977938
-0.43309417,0.042452086,-0.521275,0.674147,-0.58974594,0.65057224,0.48574096,-0.69087166,0.3902046,0.63322306
-0.515828,0.3784127,-0.275937,0.46019462,-0.42194942,0.64114326,0.24146608,-0.4109918,0.46081603,0.40832052
-0.24761507,-0.2954472,-0.5165792,0.21905534,-0.052457254,0.13667633,0.058567077,-0.5037923,0.17153394,0.27199468
-0.54224867,0.31669205,-0.59352535,0.48354438,-0.45740587,0.5983591,0.53385866,-0.5369253,0.45215473,0.39318097
-0.44492087,0.22350419,-0.7206317,0.37661284,-0.089274235,0.019811409,0.18859972,-0.66808987,0.40115017,0.4731188
-0.5132877,0.61228305,-0.42584947,0.47046816,-0.7868758,0.4406236,0.62317497,-0.5484569,0.5334312,0.6441695
-0.45505995,0.27781996,-0.69333076,0.4618716,-0.2941202,0.28123277,0.43996793,-0.4831111,0.4331456,0.2937851
-0.46359256,0.34169185,-0.6234582,0.67099524,-0.52130455,0.5184133,0.42760456,-0.53068227,0.6027217,0.29043987
-0.44548443,0.30354887,-0.8202566,0.38290566,-0.29909542,0.62702304,0.36579445,-0.7695454,0.62137204,0.56963587
-0.39368114,0.24250408,-0.28067225,0.34091255,-0.26435396,0.66976154,0.4048363,-0.4527481,0.38384134,0.46380985
-0.67747056,0.29549015,-0.47654027,0.3609212,-0.5517328,0.64238685,0.4425255,-0.41154045,0.3359519,0.27779618
-0.47950208,0.08210204,-0.43300876,0.3738136,-0.477747,0.54812235,0.0672176,-0.30429557,0.096237294,0.34704122
-0.72297543,0.35976905,-0.68929684,0.72379476,-0.5297637,0.76587933,0.43841937,-0.53441226,0.6893008,0.658378
-0.6426476,0.45692736,-0.3218197,0.6154079,-0.5326863,0.81927544,0.37713212,-0.5090311,0.61220306,0.6231538
-0.53878164,0.38815242,-0.5245551,0.4272232,-0.5142489,0.65468436,0.58668333,-0.50550014,0.51052094,0.6231522
-0.47618786,-0.108366236,-0.871611,0.80015963,-0.48358497,0.7049929,0.49538085,-0.5467621,0.6670957,0.62322867
-0.24177139,0.12529014,-0.5961385,0.53872633,-0.29457825,0.44048095,0.30979827,-0.35967496,0.4824267,0.25830144
-0.70460016,0.33477864,-0.46671692,0.5211862,-0.4789968,0.78005004,0.37578273,-0.35987666,0.5470594,0.45496878
-0.579176,0.19058445,-0.6159863,0.40295312,-0.39179042,0.6984481,0.36362946,-0.46569526,0.66110486,0.45476174
0.09606022,-0.39698607,0.2558019,-0.20225951,0.15094103,-0.32907912,-0.27676776,0.30223456,-0.3244839,-0.39853907
-0.19911492,-0.07573976,-0.64558756,0.22123829,-0.3726261,0.27252647,0.14257936,-0.34213114,0.39360243,0.32947442
0.40403333,-0.4332537,0.53829813,-0.2605712,0.21811953,-0.69404835,-0.35594487,0.49046862,-0.4631928,-0.4342893
-0.04087207,-0.11704848,0.2158005,-0.52282655,0.025452511,-0.18920176,-0.21978155,0.2071177,-0.1399857,-0.22059505
0.33907083,-0.32587194,0.2506868,-0.4607224,0.32434493,-0.2773119,-0.42161268,0.33949795,-0.46229455,-0.4514975
-0.36272305,0.34164977,-0.77926236,0.7095577,-0.4451024,0.53154165,0.21299703,-0.6731947,0.6163492,0.58598673
-0.52295774,0.10883291,-0.45516095,0.42322144,-0.3587575,0.67221534,0.2046292,-0.4369374,0.49492806,0.47304645
-0.45999038,0.15309039,-0.7865618,0.6087494,-0.40504557,0.49639583,0.100717306,-0.41947752,0.5167852,0.49076217
-0.21929705,0.07882265,-0.39685008,0.43724167,-0.16358915,0.10709306,-0.039532404,-0.26715904,-0.13783959,0.16342366
-0.6027549,0.2699534,-0.33570933,0.56231844,-0.5431999,0.64413774,0.09840778,-0.271465,0.42708686,0.41908756
-0.22237529,0.37007347,0.38988733,-0.1733539,-0.3277137,0.62668896,0.1519143,0.045841917,0.32590917,0.3069591
-0.14156817,0.18955618,-0.8726653,0.70615256,-0.3180459,0.42603692,0.13691694,-0.6844114,0.46694994,0.3863894
0.012635849,0.077634774,-0.064035885,0.2727172,-0.032507386,0.19384255,-0.17451277,0.029776577,-0.08587066,0.16591144
-0.34777755,0.08922338,-0.7717487,0.7177159,-0.18063208,0.3755174,0.286283,-0.49662477,0.5791344,0.23857814
-0.5705296,0.23722833,-0.6878609,0.5437661,-0.53886706,0.67003924,0.23189919,-0.52259797,0.4517338,0.3525535
0.34128582,-0.032367617,0.12102527,-0.108037665,-0.072538756,-0.23095497,-0.25459245,0.17369968,-0.23544389,-0.26205087
0.2412645,-0.20518313,0.33966747,-0.2285665,-0.34246376,-0.22334504,-0.34176165,0.4615009,-0.2897507,-0.25407845
-0.42293295,0.2166796,-0.51314896,0.53282565,-0.35363358,0.4574827,0.2213887,-0.3837569,0.44666925,0.26177022
-0.1803166,0.41099024,-0.69444734,0.50456274,-0.41467425,0.5676839,0.5476332,-0.64752907,0.41976342,0.5166233
-0.6150449,0.45603463,-0.5994233,0.60245675,-0.5034524,0.70267534,0.41805542,-0.49460644,0.77357566,0.5759834
-0.36264852,0.23757342,-0.704663,0.73367995,-0.3510381,0.40495682,0.2445187,-0.5042534,0.44686082,0.4397285
-0.67982835,0.14412995,-0.094881326,0.15110134,-0.5728292,0.7631703,-0.022460325,-0.07341747,0.40601784,0.36151165
-0.5110202,0.19862771,-0.7594166,0.7616129,-0.4005141,0.6061283,0.3233221,-0.57340145,0.54200196,0.51172155
-0.5805717,0.28138238,-0.48468655,0.3405031,-0.52391624,0.543398,0.28438035,-0.29797018,0.52610856,0.38641164
-0.2860705,0.31002316,-0.7207417,0.583895,-0.4133083,0.51282805,0.5782711,-0.74172527,0.40391794,0.4239335
-0.33728877,0.31225196,-0.6183151,0.5336558,-0.16260615,0.34948605,0.30006582,-0.4652663,0.50074273,0.30450755
0.20338443,-0.30171898,-0.14270137,-0.27400842,0.1037729,-0.25479248,-0.36097446,-0.17421892,-0.0018728361,-0.27328578
0.44008192,0.21070705,-0.25129625,0.27246255,-0.17138566,-0.48258018,-0.1857152,-0.019359143,0.12597787,0.07761321
0.65040815,-0.105598986,-0.39554793,-0.19870001,0.23955856,-0.5745525,-0.37267128,-0.0069443155,-0.39167786,-0.10089237
0.5044978,-0.25456288,0.13840622,-0.13398181,-0.11772719,-0.59176296,-0.35313928,0.22988841,-0.40119898,-0.47464004
-0.27508572,0.12730731,-0.70829093,0.5837035,-0.24429673,0.4241002,0.32549465,-0.5335506,0.5146329,0.38740602
0.4885563,-0.051937513,0.13214453,-0.26028237,-0.02438958,-0.2553889,-0.06480774,-0.01558989,-0.21077158,-0.16548079
0.08551289,0.16767508,-0.6892718,0.54312056,-0.14876455,-0.04834026,0.16185728,-0.36279202,0.4207357,0.23275241
-0.5833377,0.4608822,-0.72520953,0.72085005,-0.517328,0.6952638,0.6378621,-0.6887968,0.64199334,0.6209247
-0.22948271,0.17495033,-0.62564963,0.38837895,-0.0757447,0.45885217,0.50912905,-0.40633512,0.49546316,0.3638631
-0.622087,0.37885845,-0.78967184,0.7277993,-0.49577287,0.7616905,0.69147533,-0.7348811,0.74299043,0.6420484
-0.528023,0.18902662,-0.667167,0.618453,-0.16346891,0.66485244,0.546359,-0.42320222,0.6030573,0.61174315
0.4875631,-0.0477119,0.26204732,-0.0044238716,0.05147791,-0.38358477,-0.32984763,0.24699993,-0.18627104,-0.25216115
-0.020143574,0.3298851,0.17249192,0.1297126,-0.11577156,0.2603806,0.18884836,-0.09623333,0.41653502,0.22385179
0.12623881,-0.25045943,-0.42513174,0.06429338,0.11556555,0.2004237,0.3327453,-0.41414657,0.25817263,0.2611359
-0.50780374,0.4184954,-0.67387736,0.62601584,-0.42844656,0.5899371,0.46252796,-0.57061684,0.56832993,0.4310359
0.58646643,0.036961794,0.03331966,-0.43911532,0.10925462,-0.45880508,-0.044198044,0.10751101,0.11430235,-0.09421468
0.4849694,-0.15724029,-0.243191,-0.13298999,-0.0021550525,-0.38108167,-0.16701631,-0.120385565,-0.37124547,-0.20884392
0.5546357,-0.43015277,-0.020599103,0.08058877,0.33916396,-0.333076,-0.2936104,0.021235391,-0.2902088,-0.2533179
-0.6906207,0.42714363,-0.71101975,0.5670498,-0.6042054,0.75924116,0.5778625,-0.5910515,0.74483705,0.6032177
-0.17118335,0.47473574,-0.3627028,0.7134578,-0.34626582,0.5681527,0.41982242,-0.58027834,0.33605078,0.60891855
-0.35484567,0.30093047,-0.7553609,0.6981134,-0.35176784,0.27897978,0.36679712,-0.6106826,0.5701899,0.31878254
-0.54542476,0.36397845,-0.568696,0.6865521,-0.4084243,0.46235934,0.5135928,-0.583513,0.51002,0.17359729
-0.4907428,0.13179949,-0.73191804,0.7013904,-0.114238285,0.5183157,0.10202944,-0.53581697,0.4882339,0.5430155
0.14486444,-0.19948897,0.154958,0.17862344,0.08541491,-0.18831168,-0.23830248,0.30408722,-0.11868831,-0.24104546
-0.28956318,0.095004916,-0.7207182,0.7529898,-0.07601105,0.38334718,0.3610953,-0.51018476,0.4690497,0.26755813
-0.37180638,0.26921764,-0.8111405,0.8013427,-0.3475487,0.72259945,0.58705854,-0.70937747,0.5103459,0.48425022
0.6739469,-0.6445211,0.46904495,-0.65282303,0.70117915,-0.29644778,-0.455642,0.0318275,-0.59591746,-0.5524455
-0.42450508,0.50179696,-0.69723225,0.59368724,-0.46420264,0.21248834,0.47304866,-0.5934357,0.5284988,0.40659678
-0.62098545,0.45017543,-0.8162058,0.70865285,-0.35161167,0.5670978,0.4557179,-0.7586808,0.6862366,0.58958876
-0.47088087,0.33882913,-0.73726374,0.61547846,-0.14504386,0.61267936,0.5683248,-0.7255809,0.5742304,0.47724858
-0.36341295,0.4049302,-0.52057374,0.59793204,-0.5049037,0.5973215,0.5995203,-0.26565617,0.76269567,0.5322021
0.32366678,0.41025993,0.22651762,-0.22470704,0.05321727,-0.16751514,-0.05886441,-0.021039756,-0.16708875,-0.35246238
0.16066468,0.07585877,0.25770113,-0.022285344,0.1985555,-0.28038093,-0.20327008,0.14908257,0.08128479,-0.2973076
-0.41774064,0.3106895,-0.5541971,0.6158895,-0.39354134,0.101844795,0.31395173,-0.41871497,0.35188353,0.26347342
-0.19214149,0.2381836,-0.68725413,0.72154385,-0.18808843,0.2926081,0.24984306,-0.38513786,0.455189,0.15958759
0.40894753,-0.51074624,0.29126176,-0.50002414,0.28848258,-0.50760263,-0.35693538,0.10401566,-0.3224281,-0.4840124
-0.1299003,-0.01970359,-0.5592267,0.46497837,0.006676248,0.1963505,0.14290334,-0.32687083,0.11828753,0.14190643
-0.37704507,0.5232272,-0.6485599,0.6600422,-0.64570975,0.71771103,0.46559143,-0.3742202,0.63727707,0.5046703
0.48404908,-0.3220405,0.110205494,-0.47005388,0.18039094,0.01748418,-0.30287564,0.24725522,-0.15567075,-0.35172406
0.49058425,-0.089206524,0.23494995,-0.33419493,0.19631909,-0.24261451,0.0655849,-0.24400695,-0.23448521,-0.15010834
-0.52146995,0.4631943,-0.6613435,0.64583653,-0.19000813,0.69309616,0.58280295,-0.6344838,0.565629,0.3744369
-0.6740336,0.48133987,-0.731045,0.80537957,-0.33898142,0.62726194,0.4869804,-0.55856943,0.6387886,0.27747557
-0.4505407,0.26643604,-0.74545586,0.5909898,-0.3544861,0.32874522,0.41178736,-0.51588845,0.5504558,0.3759354
0.10385721,-0.1888516,-0.7005749,0.21139126,-0.1499591,-0.01782307,-0.042181306,-0.11758154,0.2794345,-0.024032779
-0.14545712,0.1856793,-0.81912625,0.55973464,-0.33954546,0.5828812,0.12887466,-0.5995551,0.33864024,0.5264052
-0.38124114,0.2638325,-0.86685616,0.51892483,-0.37952185,0.4479983,0.37366548,-0.7092983,0.37905842,0.5127266
-0.5940597,0.21605587,-0.7852701,0.827613,-0.43200508,0.7306718,0.56910515,-0.74510884,0.5769279,0.47955278
-0.693651,0.4518302,-0.80280113,0.85333675,-0.44360182,0.7327067,0.5930298,-0.6159326,0.67282903,0.5793762
-0.47919616,0.3580581,-0.5519703,0.3134991,-0.28549737,0.29498488,0.42435074,-0.5379784,0.37122163,0.31982568
0.53586805,-0.137821,0.13872364,-0.15975855,-0.15404436,-0.45333412,-0.4501033,0.31545806,-0.45038763,-0.22372231
0.6134195,-0.2437481,-0.20193975,-0.2783792,0.25673535,-0.1730958,-0.3042557,0.109197654,-0.46767762,-0.37554598
-0.6771782,0.4457212,-0.7330724,0.8345247,-0.6635102,0.72371864,0.6132626,-0.6650669,0.65843433,0.109588735
-0.5957907,0.3418701,-0.35698527,0.123510934,-0.32894114,0.7500922,0.5952497,-0.63651973,0.47788584,0.32894602
-0.8118332,0.493155,-0.8479722,0.792516,-0.34684098,0.7801361,0.63849753,-0.7294057,0.77231413,0.56897724
-0.22932655,-0.2323825,-0.92098325,0.47240463,-0.18270531,0.28967577,-0.0026416783,-0.667731,0.45633918,0.49633926
-0.5886888,0.0017900014,-0.5102518,0.28244135,-0.27162057,0.39865306,0.3655023,-0.40176535,0.52633977,0.3395144
-0.65765816,0.5662187,-0.804092,0.6180934,-0.7366153,0.69079167,0.67173415,-0.8141307,0.59578204,0.7030275
-0.1806541,0.2562136,-0.7836403,0.59422344,-0.3430689,0.5518481,0.5028936,-0.49911132,0.36117887,0.42932233
-0.29338473,0.27918756,-0.6588345,0.6094185,-0.34342325,0.46934113,0.25033793,-0.5351919,0.40060955,0.21248402
-0.597595,0.2381308,-0.7664393,0.5596459,-0.56193167,0.560936,0.509438,-0.6523983,0.5398502,0.46805003
0.7726545,0.576478,-0.4310712,-0.28908375,-0.46045932,-0.5907209,0.055615097,-0.048807584,-0.33722052,0.10397107
-0.23598216,0.4049051,-0.7337507,0.69056594,-0.16128561,-0.24071679,0.38296902,-0.6498691,0.4423131,0.1565558
-0.55740494,0.4036298,-0.7429218,0.7815267,-0.4580031,0.39803696,0.52646494,-0.46686837,0.6634804,0.44053853
-0.8234951,0.4375648,-0.7059299,0.5677268,-0.1515467,0.778556,0.602131,-0.55499196,0.746806,0.4019055
-0.49058437,0.44692305,-0.7696685,0.7083627,-0.5646922,0.39330962,0.3423771,-0.62637603,0.47830874,0.34586263
0.34925023,-0.35385847,0.2008913,-0.28207716,0.40780196,-0.21726376,-0.30466178,-0.29749608,-0.26948196,-0.25681916
-0.6902094,0.44016346,-0.8215216,0.6761057,-0.51720965,0.78001225,0.5193771,-0.7824662,0.58815527,0.4231032
-0.5333576,0.12834689,-0.7643007,0.6926638,-0.28974468,0.5299397,0.58885545,-0.62445146,0.6063505,0.5209549
-0.5625304,0.22190791,-0.72876287,0.8765527,-0.46747684,0.7432637,0.45065874,-0.77826333,0.60551566,0.4582305
-0.39135107,0.18412244,-0.5576244,0.53302795,-0.08760409,0.33540225,0.39599988,-0.57410806,0.42002276,0.23169325
-0.28157076,0.30048838,-0.5819725,0.51377743,-0.37367526,0.21784776,0.27987257,-0.34433252,0.44672233,0.32769465
-0.6218457,0.38970035,-0.48451507,0.49055347,-0.22838055,0.4449436,0.36469898,-0.43523374,0.34390703,0.49623075
0.10809836,-0.17600997,-0.9047205,0.6335932,0.027750315,0.10475988,-0.2696804,-0.53946877,0.2515239,0.24146436
-0.7693519,0.3418939,-0.79378,0.7695807,-0.18422551,0.8651355,0.66672003,-0.83285844,0.75935876,0.64796406
-0.4009461,0.506441,-0.7781522,0.6281615,-0.5410263,0.34320533,0.51174736,-0.5375959,0.43120903,0.5621167
-0.23765016,0.44546795,-0.75306034,0.5206296,-0.49993438,0.12073292,0.43032652,-0.516651,0.5139276,0.33009893
-0.61200505,0.3832756,-0.78442687,0.8067595,-0.42694607,0.680349,0.5938969,-0.74779844,0.6559718,0.49529663
-0.28569025,0.247578,-0.4543847,0.55538404,-0.389533,0.5140633,0.2692051,-0.5930128,0.44197786,0.4600277
-0.6061764,0.48566988,-0.767812,0.7241788,-0.38335103,0.6146727,0.4404621,-0.76310706,0.75179005,0.44946507
-0.74964887,0.40565455,-0.6922818,0.88088906,-0.45745733,0.7508814,0.50738925,-0.75020915,0.624274,0.6546231
-0.44105157,0.3201605,-0.6950336,0.61672765,-0.38489553,0.6291814,0.4468203,-0.58024836,0.5928044,0.51123494
-0.5770255,0.49585876,-0.69197035,0.7126254,-0.35811582,0.61785567,0.24083646,-0.5968663,0.5702482,0.26353955
-0.00085633015,0.18275577,-0.19894874,0.15512052,0.123222135,0.04554516,0.24261,-0.40024891,0.42673007,0.11666294
0.3794847,-0.3507285,-0.35555568,0.22807175,0.3057555,-0.2933532,-0.31308287,-0.041843593,-0.21138678,-0.26270735
-0.27081957,0.5649042,-0.719038,0.5149645,-0.4544819,0.24189492,0.5874097,-0.6337923,0.5996409,0.4900154
-0.13155396,0.4053649,-0.28843072,-0.01432458,-0.3139466,0.08793025,0.32906055,-0.17724478,-0.011848584,0.0115647735
0.62461627,-0.016483674,0.40033022,-0.3631954,0.097062826,-0.61955047,-0.31470233,0.44396648,-0.49724805,-0.42360008
-0.47031698,0.055447433,-0.8697081,0.7185459,-0.31272867,0.50314975,0.41012874,-0.75166583,0.4724708,0.39028618
-0.5947881,0.37953576,-0.66779894,0.6408423,-0.3392194,0.48502702,0.3962961,-0.6331192,0.6683453,0.50538146
-0.4976233,0.4417087,-0.77978855,0.7779572,-0.5002903,0.593857,0.51129735,-0.7624643,0.55835384,0.56154644
-0.15791264,0.18305588,-0.74273354,0.5989535,-0.1647742,0.3791861,0.2770363,-0.39240044,0.31998792,0.20118424
0.63480395,-0.15187062,0.17997909,-0.29939848,0.25078815,-0.5584653,-0.36334562,0.10719519,-0.21707682,-0.35193306
-0.25793967,0.2918444,-0.66776687,0.6878203,-0.12899767,0.36848924,0.39485654,-0.46794188,0.4453456,0.43881974
-0.42673254,0.3242893,-0.83263105,0.76872104,-0.46706948,0.66444397,0.5482761,-0.60395634,0.45459834,0.5418389
